epoch,lr,step,train_inhibitors_classes_acc,train_inhibitors_classes_loss,train_total_acc,train_total_loss,val_inhibitors_classes_acc,val_inhibitors_classes_loss,val_total_acc,val_total_loss
0.0,0.0010000000474974513,9,0.5187699794769287,0.6915154457092285,0.518359363079071,0.6915013194084167,0.5,0.6924593448638916,0.5,0.6924593448638916
1.0,0.0010000000474974513,19,0.5,0.6909582018852234,0.5,0.6908819675445557,0.5075878500938416,0.6826177835464478,0.5075878500938416,0.6826177835464478
2.0,0.0010000000474974513,29,0.544329047203064,0.6802467703819275,0.5448905825614929,0.680493175983429,0.5055910348892212,0.6942594647407532,0.5055910348892212,0.6942595839500427
3.0,0.0010000000474974513,39,0.559105396270752,0.6874233484268188,0.5606562495231628,0.6872214674949646,0.6813098788261414,0.6669840812683105,0.6813098788261414,0.6669842004776001
4.0,0.0010000000474974513,49,0.6669328808784485,0.6473777294158936,0.6679844260215759,0.6464250683784485,0.6070287227630615,0.6708570122718811,0.6070287227630615,0.6708570122718811
5.0,0.0010000000474974513,59,0.6218050718307495,0.6544904112815857,0.6228594183921814,0.653889536857605,0.6813098788261414,0.6274839043617249,0.6813098788261414,0.6274840235710144
6.0,0.0010000000474974513,69,0.6585463285446167,0.6316169500350952,0.6575937271118164,0.6315755248069763,0.6341853141784668,0.640533447265625,0.6341853141784668,0.6405332684516907
7.0,0.0010000000474974513,79,0.6557508111000061,0.6376771330833435,0.6559531092643738,0.6379637122154236,0.680111825466156,0.6358134150505066,0.680111825466156,0.6358134746551514
8.0,0.0010000000474974513,89,0.6633386611938477,0.6300068497657776,0.6640312075614929,0.6294041872024536,0.6725239753723145,0.6271429657936096,0.6725239753723145,0.6271430850028992
9.0,0.0010000000474974513,99,0.5690894722938538,0.6443579792976379,0.5683437585830688,0.644067645072937,0.6577475666999817,0.6380463242530823,0.6577475666999817,0.6380464434623718
10.0,0.0010000000474974513,109,0.6773163080215454,0.6344919800758362,0.6785780787467957,0.6338424682617188,0.6601437330245972,0.6409882307052612,0.6601437330245972,0.6409885883331299
11.0,0.0010000000474974513,119,0.6888977289199829,0.6242390871047974,0.6891406178474426,0.6236225366592407,0.6980830430984497,0.6098819971084595,0.6980830430984497,0.6098817586898804
12.0,0.0010000000474974513,129,0.6888977289199829,0.6127461791038513,0.6889218688011169,0.6121803522109985,0.6920926570892334,0.5920318365097046,0.6920926570892334,0.5920316576957703
13.0,0.0010000000474974513,139,0.6992811560630798,0.6033934354782104,0.6996250152587891,0.6033879518508911,0.7080670595169067,0.6106903553009033,0.7080670595169067,0.6106900572776794
14.0,0.0010000000474974513,149,0.7052715420722961,0.6077330112457275,0.7047187685966492,0.6081293225288391,0.7020766735076904,0.6065201759338379,0.7020766735076904,0.6065201759338379
15.0,0.0010000000474974513,159,0.6936900615692139,0.6114174723625183,0.6931719183921814,0.6117579340934753,0.699680507183075,0.6064004302024841,0.699680507183075,0.6064003109931946
16.0,0.0010000000474974513,169,0.7092651724815369,0.6076577305793762,0.7079687714576721,0.6085444688796997,0.6908945441246033,0.6240370273590088,0.6908945441246033,0.6240373849868774
17.0,0.0010000000474974513,179,0.7032747268676758,0.6118424534797668,0.7041875123977661,0.6111058592796326,0.7064696550369263,0.6156862378120422,0.7064696550369263,0.6156862378120422
18.0,0.0010000000474974513,189,0.7040734887123108,0.6140983700752258,0.7024531364440918,0.6152303814888,0.7052715420722961,0.6096042990684509,0.7052715420722961,0.6096042990684509
19.0,0.0010000000474974513,199,0.7064696550369263,0.6031331419944763,0.706000030040741,0.6035738587379456,0.7108626365661621,0.5942386388778687,0.7108626365661621,0.5942386984825134
20.0,0.0010000000474974513,209,0.7216453552246094,0.5891324877738953,0.7208437323570251,0.5896300673484802,0.7060703039169312,0.592978835105896,0.7060703039169312,0.5929787158966064
21.0,0.0010000000474974513,219,0.7152555584907532,0.5887271761894226,0.7152500152587891,0.5889291167259216,0.7060703039169312,0.600007951259613,0.7060703039169312,0.6000080704689026
22.0,0.0010000000474974513,229,0.7008785605430603,0.6021946668624878,0.7003125548362732,0.6024937033653259,0.6865015625953674,0.6160820126533508,0.6865015625953674,0.6160817742347717
23.0,0.0010000000474974513,239,0.6845048069953918,0.6184813976287842,0.6846250295639038,0.6182219386100769,0.7092651724815369,0.5985903739929199,0.7092651724815369,0.5985901951789856
24.0,0.0010000000474974513,249,0.7068690061569214,0.6042506098747253,0.7075937390327454,0.603853166103363,0.7180510759353638,0.5915384292602539,0.7180510759353638,0.5915386080741882
25.0,0.0010000000474974513,259,0.7100638747215271,0.5970173478126526,0.7097343802452087,0.5971329808235168,0.7024760246276855,0.6022797226905823,0.7024760246276855,0.6022797226905823
26.0,0.0010000000474974513,269,0.7116613388061523,0.5943118929862976,0.7126094102859497,0.5937458872795105,0.7148562073707581,0.5898818373680115,0.7148562073707581,0.5898816585540771
27.0,0.0010000000474974513,279,0.7092651724815369,0.5877403616905212,0.7084062695503235,0.5880139470100403,0.7104632258415222,0.5885869860649109,0.7104632258415222,0.5885871648788452
28.0,0.0010000000474974513,289,0.7112619876861572,0.5919334292411804,0.7118906378746033,0.5919544100761414,0.7212460041046143,0.5831417441368103,0.7212460041046143,0.5831416845321655
29.0,0.0010000000474974513,299,0.719648540019989,0.5864593386650085,0.7194375395774841,0.5867366790771484,0.7264376878738403,0.5837119221687317,0.7264376878738403,0.5837119221687317
30.0,0.0010000000474974513,309,0.7144568562507629,0.5847140550613403,0.7134844064712524,0.5849607586860657,0.7240415215492249,0.5787391662597656,0.7240415215492249,0.5787391066551208
31.0,0.0010000000474974513,319,0.7256389856338501,0.5774619579315186,0.7250781059265137,0.5779768824577332,0.7224440574645996,0.5790345668792725,0.7224440574645996,0.579034686088562
32.0,0.0010000000474974513,329,0.739217221736908,0.570857048034668,0.7389062643051147,0.5708314776420593,0.7152555584907532,0.5789570212364197,0.7152555584907532,0.5789567828178406
33.0,0.0010000000474974513,339,0.7404153347015381,0.5645272731781006,0.7410625219345093,0.5639553666114807,0.7316293716430664,0.5705744028091431,0.7316293716430664,0.5705746412277222
34.0,0.0010000000474974513,349,0.7364217042922974,0.5682660937309265,0.735953152179718,0.5685810446739197,0.7324280738830566,0.5700541138648987,0.7324280738830566,0.570054292678833
35.0,0.0010000000474974513,359,0.7376198172569275,0.5647896528244019,0.7375624775886536,0.5652000308036804,0.7380191683769226,0.5665327906608582,0.7380191683769226,0.5665326714515686
36.0,0.0010000000474974513,369,0.7360223531723022,0.5663529634475708,0.7355625033378601,0.5667127966880798,0.7056708931922913,0.5814703702926636,0.7056708931922913,0.5814703702926636
37.0,0.0010000000474974513,379,0.7076677083969116,0.5783997178077698,0.7076093554496765,0.5790607333183289,0.7168530225753784,0.5791463255882263,0.7168530225753784,0.5791462063789368
38.0,0.0010000000474974513,389,0.7284345030784607,0.5699617862701416,0.728140652179718,0.5702492594718933,0.7264376878738403,0.5727403163909912,0.7264376878738403,0.572740375995636
39.0,0.0010000000474974513,399,0.7264376878738403,0.5694038271903992,0.7262969017028809,0.5697379112243652,0.7240415215492249,0.5649431347846985,0.7240415215492249,0.5649433732032776
40.0,0.0010000000474974513,409,0.7240415215492249,0.5736879706382751,0.7235156297683716,0.5742008090019226,0.6940894722938538,0.6050539612770081,0.6940894722938538,0.6050536036491394
41.0,0.0010000000474974513,419,0.659744381904602,0.6233760714530945,0.6598593592643738,0.6236616373062134,0.6952875256538391,0.5933351516723633,0.6952875256538391,0.5933353304862976
42.0,0.0010000000474974513,429,0.6821086406707764,0.6123462915420532,0.6830468773841858,0.6110197901725769,0.6673322319984436,0.6150141954421997,0.6673322319984436,0.6150142550468445
43.0,0.0010000000474974513,439,0.5926517248153687,0.6683976054191589,0.5919374823570251,0.6697263121604919,0.5938498377799988,0.6660788655281067,0.5938498377799988,0.6660785675048828
44.0,0.0010000000474974513,449,0.6761181950569153,0.5993112325668335,0.6764218807220459,0.5989762544631958,0.6916933059692383,0.5911734700202942,0.6916933059692383,0.5911734700202942
45.0,0.0005000000237487257,459,0.704872190952301,0.5861992835998535,0.7059687972068787,0.585365891456604,0.7164536714553833,0.5815920233726501,0.7164536714553833,0.5815917253494263
46.0,0.0005000000237487257,469,0.7076677083969116,0.5808336734771729,0.7087031602859497,0.5804231762886047,0.7188498377799988,0.5775576829910278,0.7188498377799988,0.577557384967804
