epoch,step,test_inhibitors_classes_acc,test_inhibitors_classes_auc,test_inhibitors_classes_loss,test_inhibitors_classes_pr_auc,test_inhibitors_classes_precision,test_inhibitors_classes_recall,test_total_acc,test_total_auc,test_total_loss,test_total_pr_auc
0,0,0.6424870491027832,0.7369595766067505,1.931153416633606,0.7146616578102112,0.6593158841133118,0.6682294607162476,0.6424870491027832,0.7369595766067505,1.931153416633606,0.7146616578102112
0,0,0.7352941036224365,0.75086510181427,1.8222482204437256,0.7428444623947144,0.7428570985794067,0.7352941036224365,0.7352941036224365,0.75086510181427,1.8222482204437256,0.7428444623947144
0,0,0.6068464517593384,0.7072653770446777,2.515028953552246,0.685212254524231,0.6377225518226624,0.6414719820022583,0.6068464517593384,0.7072653770446777,2.515028953552246,0.685212254524231
0,0,0.6764705777168274,0.8269896507263184,1.495065450668335,0.8459729552268982,0.6931818127632141,0.6764706373214722,0.6764705777168274,0.8269896507263184,1.495065450668335,0.8459729552268982
0,0,0.6109958291053772,0.7028119564056396,2.1022491455078125,0.6808303594589233,0.6404672861099243,0.644777774810791,0.6109958291053772,0.7028119564056396,2.1022491455078125,0.6808303594589233
0,0,0.6470588445663452,0.7673611044883728,1.4407206773757935,0.7980972528457642,0.6458333730697632,0.6458333730697632,0.6470588445663452,0.7673611044883728,1.4407206773757935,0.7980972528457642
0,0,0.6659750938415527,0.7398420572280884,2.5372931957244873,0.7058571577072144,0.6712708473205566,0.6829162836074829,0.6659750938415527,0.7398420572280884,2.5372931957244873,0.7058571577072144
0,0,0.6969696879386902,0.8272058963775635,1.125575304031372,0.8409841060638428,0.7272727489471436,0.7022058963775635,0.6969696879386902,0.8272058963775635,1.125575304031372,0.8409841060638428
0,0,0.6535269618034363,0.7105677127838135,2.8833870887756348,0.678302526473999,0.6487284898757935,0.6588411331176758,0.6535269618034363,0.7105677127838135,2.8833870887756348,0.678302526473999
0,0,0.7272727489471436,0.7720588445663452,2.35959792137146,0.7734758853912354,0.7349624037742615,0.7297794222831726,0.7272727489471436,0.7720588445663452,2.35959792137146,0.7734758853912354
