epoch,lr,step,train_inhibitors_classes_acc,train_inhibitors_classes_loss,train_total_acc,train_total_loss,val_inhibitors_classes_acc,val_inhibitors_classes_loss,val_total_acc,val_total_loss
0.0,0.0010000000474974513,9,0.5515175461769104,0.6898146867752075,0.5531250238418579,0.6896063685417175,0.5986421704292297,0.6775895953178406,0.5986421704292297,0.6775895953178406
1.0,0.0010000000474974513,19,0.5626996755599976,0.6792100071907043,0.5616562366485596,0.6794314980506897,0.5063897967338562,0.6888235807418823,0.5063897967338562,0.6888238191604614
2.0,0.0010000000474974513,29,0.5519168972969055,0.6806947588920593,0.55078125,0.6807520985603333,0.5,0.6739144921302795,0.5,0.6739141345024109
3.0,0.0010000000474974513,39,0.5,0.6787385940551758,0.5,0.6785717010498047,0.5,0.6684369444847107,0.5,0.6684367656707764
4.0,0.0010000000474974513,49,0.5,0.6571595668792725,0.5,0.6569508910179138,0.4996006190776825,0.6430094838142395,0.4996006190776825,0.6430091857910156
5.0,0.0010000000474974513,59,0.5670926570892334,0.6378041505813599,0.5693437457084656,0.637901246547699,0.6876996755599976,0.6264657974243164,0.6876996755599976,0.6264655590057373
6.0,0.0010000000474974513,69,0.6829073429107666,0.6353077292442322,0.6840468645095825,0.6347512006759644,0.699680507183075,0.62382572889328,0.699680507183075,0.6238256692886353
7.0,0.0010000000474974513,79,0.6964856386184692,0.6233004331588745,0.6959062814712524,0.6233000755310059,0.6821086406707764,0.6375024914741516,0.6821086406707764,0.637502908706665
8.0,0.0010000000474974513,89,0.6888977289199829,0.6284909844398499,0.6882656216621399,0.6286211013793945,0.6218050718307495,0.6526481509208679,0.6218050718307495,0.6526480913162231
9.0,0.0010000000474974513,99,0.6845048069953918,0.6238594055175781,0.6855000257492065,0.6229530572891235,0.7012779712677002,0.5949742197990417,0.7012779712677002,0.5949741005897522
10.0,0.0010000000474974513,109,0.6972843408584595,0.5937891602516174,0.6967968940734863,0.5938569903373718,0.7024760246276855,0.585658848285675,0.7024760246276855,0.5856590867042542
11.0,0.0010000000474974513,119,0.6932907104492188,0.5850663185119629,0.6935468912124634,0.5848627090454102,0.6976836919784546,0.5885114669799805,0.6976836919784546,0.5885114669799805
