epoch,lr,step,train_inhibitors_classes_acc,train_inhibitors_classes_loss,train_total_acc,train_total_loss,val_inhibitors_classes_acc,val_inhibitors_classes_loss,val_total_acc,val_total_loss
0.0,0.0010000000474974513,9,0.5111820697784424,0.6948719620704651,0.510937511920929,0.6948200464248657,0.4996006190776825,0.6920046806335449,0.4996006190776825,0.6920050382614136
1.0,0.0010000000474974513,19,0.5023961663246155,0.6928589344024658,0.5023437738418579,0.69282066822052,0.5,0.6921778321266174,0.5,0.6921780705451965
2.0,0.0010000000474974513,29,0.5810703039169312,0.6870324015617371,0.58203125,0.686892032623291,0.6821086406707764,0.6781364679336548,0.6821086406707764,0.67813640832901
3.0,0.0010000000474974513,39,0.6034345030784607,0.6795326471328735,0.6011719107627869,0.679730236530304,0.5,0.6898329854011536,0.5,0.6898328065872192
4.0,0.0010000000474974513,49,0.5,0.6807709336280823,0.5,0.6807384490966797,0.5,0.6705783605575562,0.5,0.6705784201622009
5.0,0.0010000000474974513,59,0.5918530225753784,0.6671884059906006,0.5934531092643738,0.6673220992088318,0.6661341786384583,0.6649130582809448,0.6661341786384583,0.6649130582809448
6.0,0.0010000000474974513,69,0.669329047203064,0.6536515355110168,0.6689062714576721,0.653319776058197,0.6781150102615356,0.6358466744422913,0.6781150102615356,0.6358468532562256
7.0,0.0010000000474974513,79,0.6892971396446228,0.6310681104660034,0.6886562705039978,0.631557822227478,0.6968849897384644,0.6415109634399414,0.6968849897384644,0.6415109038352966
8.0,0.0010000000474974513,89,0.6837060451507568,0.6390519142150879,0.6830781102180481,0.6393441557884216,0.5770766735076904,0.66637122631073,0.5770766735076904,0.6663711071014404
9.0,0.0010000000474974513,99,0.619408905506134,0.6463838219642639,0.620843768119812,0.6457408666610718,0.6261980533599854,0.6430892944335938,0.6261980533599854,0.643089234828949
10.0,0.0010000000474974513,109,0.6733226776123047,0.6210519075393677,0.6740156412124634,0.6205708384513855,0.6825079917907715,0.6132964491844177,0.6825079917907715,0.6132963299751282
11.0,0.0010000000474974513,119,0.6956868767738342,0.6028958559036255,0.6953437924385071,0.6030791997909546,0.7032747268676758,0.5828472971916199,0.7032747268676758,0.5828472971916199
12.0,0.0010000000474974513,129,0.639776349067688,0.6385135054588318,0.63671875,0.6397196054458618,0.5882588028907776,0.6663433313369751,0.5882588028907776,0.666343092918396
13.0,0.0010000000474974513,139,0.6641373634338379,0.645619809627533,0.6635000109672546,0.6456825137138367,0.6920926570892334,0.6166529655456543,0.6920926570892334,0.6166530251502991
14.0,0.0010000000474974513,149,0.6916933059692383,0.6119406223297119,0.6919843554496765,0.6122705340385437,0.6813098788261414,0.6348200440406799,0.6813098788261414,0.634820282459259
15.0,0.0010000000474974513,159,0.684904158115387,0.6322953701019287,0.6843593716621399,0.6328722834587097,0.7016773223876953,0.6149553060531616,0.7016773223876953,0.6149554252624512
16.0,0.0010000000474974513,169,0.704872190952301,0.616219699382782,0.703781247138977,0.6163741946220398,0.7036741375923157,0.6155915856361389,0.7036741375923157,0.6155917048454285
17.0,0.0010000000474974513,179,0.719648540019989,0.6031230092048645,0.7204219102859497,0.6021701097488403,0.7140575051307678,0.6056137084960938,0.7140575051307678,0.6056138873100281
18.0,0.0010000000474974513,189,0.7104632258415222,0.6030582189559937,0.7102343440055847,0.6033350825309753,0.7152555584907532,0.6037237644195557,0.7152555584907532,0.6037235856056213
