epoch,lr,step,train_inhibitors_classes_acc,train_inhibitors_classes_loss,train_inhibitors_refine_acc,train_inhibitors_refine_loss,train_total_acc,train_total_loss,val_inhibitors_classes_acc,val_inhibitors_classes_loss,val_inhibitors_refine_acc,val_inhibitors_refine_loss,val_total_acc,val_total_loss
0.0,0.0010000000474974513,4,0.5711153149604797,0.6959865689277649,0.5395833849906921,0.7367520928382874,0.5711153149604797,0.6959865689277649,0.37142857909202576,0.6945351958274841,0.5149253606796265,0.7051951885223389,0.37142857909202576,0.6945351958274841
1.0,0.0010000000474974513,9,0.4881437420845032,0.6924046874046326,0.4583333432674408,0.7150558829307556,0.4881437420845032,0.6924046874046326,0.6897959113121033,0.6867991089820862,0.5149253606796265,0.6904153823852539,0.6897959113121033,0.6867991089820862
2.0,0.0010000000474974513,14,0.5401033759117126,0.6851536631584167,0.48750001192092896,0.692854106426239,0.5401033759117126,0.6851536631584167,0.6244897842407227,0.678429365158081,0.48507463932037354,0.6936672329902649,0.6244897842407227,0.678429365158081
3.0,0.0010000000474974513,19,0.6373607516288757,0.6769335269927979,0.5145833492279053,0.6920731067657471,0.6373607516288757,0.6769335269927979,0.7020407915115356,0.6637437343597412,0.48507463932037354,0.6821994185447693,0.7020407915115356,0.6637437343597412
4.0,0.0010000000474974513,24,0.6710913777351379,0.6579861044883728,0.5416666865348816,0.6808866858482361,0.6710913777351379,0.6579861044883728,0.7020407915115356,0.6439405679702759,0.48507463932037354,0.6867406368255615,0.7020407915115356,0.6439405679702759
5.0,0.0010000000474974513,29,0.659905731678009,0.6370280385017395,0.612500011920929,0.6653841137886047,0.659905731678009,0.6370280385017395,0.7081632614135742,0.6345787644386292,0.5447761416435242,0.6617843508720398,0.7081632614135742,0.6345787644386292
6.0,0.0010000000474974513,34,0.6692365407943726,0.6380685567855835,0.5916666388511658,0.6482853293418884,0.6692365407943726,0.6380685567855835,0.7020407915115356,0.6239778399467468,0.6268656849861145,0.6518397927284241,0.7020407915115356,0.6239778399467468
7.0,0.0010000000474974513,39,0.5942605137825012,0.6435849666595459,0.625,0.661095380783081,0.5942605137825012,0.6435849666595459,0.6204081773757935,0.623912513256073,0.6716417670249939,0.6139933466911316,0.6204081773757935,0.623912513256073
8.0,0.0010000000474974513,44,0.679881751537323,0.6322689056396484,0.5541667342185974,0.6773375868797302,0.679881751537323,0.6322689056396484,0.6714285612106323,0.6014278531074524,0.6194030046463013,0.6342012286186218,0.6714285612106323,0.6014278531074524
9.0,0.0010000000474974513,49,0.6655150055885315,0.6149544715881348,0.762499988079071,0.5562182664871216,0.6655150055885315,0.6149544715881348,0.7081632614135742,0.6167408227920532,0.6791045069694519,0.6261888742446899,0.7081632614135742,0.6167408227920532
10.0,0.0010000000474974513,54,0.6185389757156372,0.6290684938430786,0.7437500357627869,0.5717587471008301,0.6185389757156372,0.6290684938430786,0.7204081416130066,0.6051531434059143,0.6865671873092651,0.6308918595314026,0.7204081416130066,0.6051531434059143
11.0,0.0010000000474974513,59,0.6823817491531372,0.594308078289032,0.6875,0.5826232433319092,0.6823817491531372,0.594308078289032,0.6591836810112,0.5873731374740601,0.7164179086685181,0.5495502948760986,0.6591836810112,0.5873731374740601
12.0,0.0010000000474974513,64,0.6599535942077637,0.6507793068885803,0.7208333611488342,0.5518290996551514,0.6599535942077637,0.6507793068885803,0.5979591608047485,0.6210078001022339,0.6343283653259277,0.6968884468078613,0.5979591608047485,0.6210078001022339
13.0,0.0010000000474974513,69,0.6772770285606384,0.6319883465766907,0.6041666865348816,0.6592978835105896,0.6772770285606384,0.6319883465766907,0.5612244606018066,0.6336389780044556,0.6641790866851807,0.6281793713569641,0.5612244606018066,0.6336389780044556
14.0,0.0010000000474974513,74,0.6354102492332458,0.621127724647522,0.6916666626930237,0.5803839564323425,0.6354102492332458,0.621127724647522,0.718367338180542,0.6302744746208191,0.7014925479888916,0.5858411192893982,0.718367338180542,0.6302744746208191
15.0,0.0010000000474974513,79,0.6843652725219727,0.6172400712966919,0.6937500238418579,0.5871894359588623,0.6843652725219727,0.6172400712966919,0.6040816307067871,0.6193038821220398,0.6940298676490784,0.5821419358253479,0.6040816307067871,0.6193038821220398
16.0,0.0010000000474974513,84,0.6855958104133606,0.5948449373245239,0.7229166626930237,0.5373717546463013,0.6855958104133606,0.5948449373245239,0.7061224579811096,0.6093382835388184,0.746268630027771,0.53005450963974,0.7061224579811096,0.6093382835388184
17.0,0.0010000000474974513,89,0.6873173713684082,0.5926017761230469,0.7125000357627869,0.5527324080467224,0.6873173713684082,0.5926017761230469,0.718367338180542,0.5853537917137146,0.7611940503120422,0.5015681982040405,0.718367338180542,0.5853537917137146
18.0,0.0010000000474974513,94,0.7198173403739929,0.591387927532196,0.800000011920929,0.459322988986969,0.7198173403739929,0.591387927532196,0.5877550840377808,0.613313615322113,0.7238805890083313,0.5376032590866089,0.5877550840377808,0.613313615322113
19.0,0.0010000000474974513,99,0.6897410750389099,0.591292679309845,0.768750011920929,0.4807494282722473,0.6897410750389099,0.591292679309845,0.7122448682785034,0.5873599648475647,0.7313432693481445,0.5533283948898315,0.7122448682785034,0.5873599648475647
20.0,0.0010000000474974513,104,0.6736602187156677,0.5828325152397156,0.7666666507720947,0.4834727942943573,0.6736602187156677,0.5828325152397156,0.7122448682785034,0.5864495038986206,0.7313432693481445,0.5247052311897278,0.7122448682785034,0.5864495038986206
21.0,0.0010000000474974513,109,0.7005793452262878,0.581132709980011,0.7791666388511658,0.48978567123413086,0.7005793452262878,0.581132709980011,0.6163265109062195,0.596561074256897,0.7611940503120422,0.5178934335708618,0.6163265109062195,0.596561074256897
22.0,0.0010000000474974513,114,0.691422164440155,0.5827282667160034,0.7541666626930237,0.47681528329849243,0.691422164440155,0.5827282667160034,0.7020407915115356,0.5781847834587097,0.7761194109916687,0.47002068161964417,0.7020407915115356,0.5781847834587097
23.0,0.0010000000474974513,119,0.7097006440162659,0.5670353770256042,0.7458333373069763,0.5307940244674683,0.7097006440162659,0.5670353770256042,0.7081632614135742,0.5759754776954651,0.7761194109916687,0.4725310504436493,0.7081632614135742,0.5759754776954651
24.0,0.0010000000474974513,124,0.7124221324920654,0.568669319152832,0.7729166746139526,0.44762253761291504,0.7124221324920654,0.568669319152832,0.6714285612106323,0.5699661374092102,0.7686567306518555,0.47687968611717224,0.6714285612106323,0.5699661374092102
25.0,0.0010000000474974513,129,0.7150149941444397,0.5612837672233582,0.7791666388511658,0.4633084237575531,0.7150149941444397,0.5612837672233582,0.7020407915115356,0.5678370594978333,0.7761194109916687,0.4548261761665344,0.7020407915115356,0.5678370594978333
26.0,0.0010000000474974513,134,0.7208054065704346,0.559433102607727,0.800000011920929,0.4255085587501526,0.7208054065704346,0.559433102607727,0.7081632614135742,0.5644078254699707,0.7835820913314819,0.4554641544818878,0.7081632614135742,0.5644078254699707
27.0,0.0010000000474974513,139,0.7162126302719116,0.5584763884544373,0.8062500357627869,0.4308987557888031,0.7162126302719116,0.5584763884544373,0.7204081416130066,0.574459969997406,0.7611940503120422,0.4805629849433899,0.7204081416130066,0.574459969997406
28.0,0.0010000000474974513,144,0.6904985308647156,0.5760177373886108,0.6812500357627869,0.6110807061195374,0.6904985308647156,0.5760177373886108,0.7285714149475098,0.5836578607559204,0.7835820913314819,0.4736306369304657,0.7285714149475098,0.5836578607559204
29.0,0.0010000000474974513,149,0.7170793414115906,0.5764520764350891,0.7854166626930237,0.45877179503440857,0.7170793414115906,0.5764520764350891,0.6326530575752258,0.5924922227859497,0.7910447716712952,0.498431921005249,0.6326530575752258,0.5924922227859497
30.0,0.0010000000474974513,154,0.7067649960517883,0.5625531077384949,0.7729166746139526,0.48852553963661194,0.7067649960517883,0.5625531077384949,0.6795918345451355,0.5616214871406555,0.7761194109916687,0.4552158713340759,0.6795918345451355,0.5616214871406555
31.0,0.0010000000474974513,159,0.7219505906105042,0.5528160333633423,0.731249988079071,0.4987795054912567,0.7219505906105042,0.5528160333633423,0.7081632614135742,0.5607470870018005,0.7910447716712952,0.4464607536792755,0.7081632614135742,0.5607470870018005
32.0,0.0010000000474974513,164,0.7126601934432983,0.5505308508872986,0.8104166388511658,0.40381571650505066,0.7126601934432983,0.5505308508872986,0.7142857313156128,0.5627965331077576,0.7985074520111084,0.4259037673473358,0.7142857313156128,0.5627965331077576
33.0,0.0010000000474974513,169,0.7241601943969727,0.5484447479248047,0.7645833492279053,0.4778943657875061,0.7241601943969727,0.5484447479248047,0.7142857313156128,0.5598059296607971,0.8134328126907349,0.4185888469219208,0.7142857313156128,0.5598059296607971
34.0,0.0010000000474974513,174,0.6961557269096375,0.5657784342765808,0.824999988079071,0.4059801995754242,0.6961557269096375,0.5657784342765808,0.636734664440155,0.5879195332527161,0.8059701323509216,0.4356851577758789,0.636734664440155,0.5879195332527161
35.0,0.0010000000474974513,179,0.6982530355453491,0.5753263831138611,0.802083432674408,0.45718011260032654,0.6982530355453491,0.5753263831138611,0.6530612111091614,0.5663583874702454,0.7910447716712952,0.4597179591655731,0.6530612111091614,0.5663583874702454
36.0,0.0010000000474974513,184,0.6789626479148865,0.5867899060249329,0.7645833492279053,0.5151084065437317,0.6789626479148865,0.5867899060249329,0.7204081416130066,0.598352313041687,0.8134328126907349,0.41871339082717896,0.7204081416130066,0.598352313041687
37.0,0.0010000000474974513,189,0.6888982653617859,0.5684085488319397,0.7479166388511658,0.49250492453575134,0.6888982653617859,0.5684085488319397,0.7265306115150452,0.567444384098053,0.8208954930305481,0.43112343549728394,0.7265306115150452,0.567444384098053
38.0,0.0010000000474974513,194,0.7032080888748169,0.5852862000465393,0.706250011920929,0.5627933144569397,0.7032080888748169,0.5852862000465393,0.5755102038383484,0.6499082446098328,0.753731369972229,0.5010565519332886,0.5755102038383484,0.6499082446098328
39.0,0.0010000000474974513,199,0.6780673861503601,0.5982100367546082,0.7083333730697632,0.5549182295799255,0.6780673861503601,0.5982100367546082,0.7285714149475098,0.5818983316421509,0.7611940503120422,0.5060221552848816,0.7285714149475098,0.5818983316421509
40.0,0.0010000000474974513,204,0.6390344500541687,0.6000067591667175,0.7250000238418579,0.5474924445152283,0.6390344500541687,0.6000067591667175,0.6387755274772644,0.5854358673095703,0.7761194109916687,0.49362337589263916,0.6387755274772644,0.5854358673095703
41.0,0.0010000000474974513,209,0.7194101810455322,0.5771604776382446,0.800000011920929,0.4234537184238434,0.7194101810455322,0.5771604776382446,0.7265306115150452,0.5603418946266174,0.8059701323509216,0.4361652433872223,0.7265306115150452,0.5603418946266174
42.0,0.0010000000474974513,214,0.6904221773147583,0.5631062388420105,0.8166666030883789,0.42921683192253113,0.6904221773147583,0.5631062388420105,0.718367338180542,0.553333580493927,0.7985074520111084,0.43325281143188477,0.718367338180542,0.553333580493927
43.0,0.0010000000474974513,219,0.7206841707229614,0.5608043074607849,0.7437500357627869,0.49652037024497986,0.7206841707229614,0.5608043074607849,0.6428571343421936,0.5863422751426697,0.7910447716712952,0.4861837923526764,0.6428571343421936,0.5863422751426697
44.0,0.0010000000474974513,224,0.6952530145645142,0.5591287612915039,0.71875,0.5004626512527466,0.6952530145645142,0.5591287612915039,0.7163265347480774,0.5722922682762146,0.7761194109916687,0.47253429889678955,0.7163265347480774,0.5722922682762146
45.0,0.0005000000237487257,229,0.7328293323516846,0.5551685094833374,0.8375000357627869,0.3839126229286194,0.7328293323516846,0.5551685094833374,0.6693877577781677,0.5552568435668945,0.8134328126907349,0.4323643743991852,0.6693877577781677,0.5552568435668945
46.0,0.0005000000237487257,234,0.7157410383224487,0.5363489985466003,0.802083432674408,0.4831952154636383,0.7157410383224487,0.5363489985466003,0.718367338180542,0.5507360100746155,0.8059701323509216,0.41528844833374023,0.718367338180542,0.5507360100746155
47.0,0.0005000000237487257,239,0.7400957942008972,0.530175507068634,0.7562500238418579,0.47042426466941833,0.7400957942008972,0.530175507068634,0.6775510311126709,0.5451221466064453,0.8134328126907349,0.4050508737564087,0.6775510311126709,0.5451221466064453
48.0,0.0005000000237487257,244,0.7132530212402344,0.5350580811500549,0.8104166388511658,0.3885544240474701,0.7132530212402344,0.5350580811500549,0.7142857313156128,0.5461683869361877,0.8134328126907349,0.40635353326797485,0.7142857313156128,0.5461683869361877
49.0,0.0005000000237487257,249,0.7482814192771912,0.5264201164245605,0.7833333611488342,0.45280176401138306,0.7482814192771912,0.5264201164245605,0.6795918345451355,0.5430654287338257,0.8283582329750061,0.41169267892837524,0.6795918345451355,0.5430654287338257
50.0,0.0005000000237487257,254,0.7155673503875732,0.5393074750900269,0.8104166388511658,0.4010908603668213,0.7155673503875732,0.5393074750900269,0.7102040648460388,0.5403622984886169,0.8059701323509216,0.3998359441757202,0.7102040648460388,0.5403622984886169
51.0,0.0005000000237487257,259,0.7397529482841492,0.529403567314148,0.7958333492279053,0.4250197410583496,0.7397529482841492,0.529403567314148,0.6918367147445679,0.5390024185180664,0.8208954930305481,0.4050934314727783,0.6918367147445679,0.5390024185180664
52.0,0.0005000000237487257,264,0.7238173484802246,0.5290336608886719,0.7604166865348816,0.5117554664611816,0.7238173484802246,0.5290336608886719,0.718367338180542,0.5393597483634949,0.8134328126907349,0.3941313624382019,0.718367338180542,0.5393597483634949
53.0,0.0005000000237487257,269,0.7337245345115662,0.5351764559745789,0.7895833849906921,0.44298145174980164,0.7337245345115662,0.5351764559745789,0.722449004650116,0.5371293425559998,0.8059701323509216,0.38538220524787903,0.722449004650116,0.5371293425559998
54.0,0.0005000000237487257,274,0.7321197390556335,0.5266586542129517,0.8375000357627869,0.3637283444404602,0.7321197390556335,0.5266586542129517,0.7204081416130066,0.5343618988990784,0.8059701323509216,0.38242343068122864,0.7204081416130066,0.5343618988990784
55.0,0.0005000000237487257,279,0.7322649359703064,0.5260228514671326,0.762499988079071,0.41938289999961853,0.7322649359703064,0.5260228514671326,0.7204081416130066,0.5314651131629944,0.8208954930305481,0.38206151127815247,0.7204081416130066,0.5314651131629944
56.0,0.0005000000237487257,284,0.7460314631462097,0.5099696516990662,0.7895833849906921,0.42996007204055786,0.7460314631462097,0.5099696516990662,0.718367338180542,0.5309306383132935,0.8208954930305481,0.38309431076049805,0.718367338180542,0.5309306383132935
57.0,0.0005000000237487257,289,0.7453054189682007,0.5042323470115662,0.8375000357627869,0.3526305854320526,0.7453054189682007,0.5042323470115662,0.7163265347480774,0.5326374173164368,0.7985074520111084,0.38966429233551025,0.7163265347480774,0.5326374173164368
58.0,0.0005000000237487257,294,0.7344102263450623,0.5179631114006042,0.7770833373069763,0.41099509596824646,0.7344102263450623,0.5179631114006042,0.7244898080825806,0.5307726860046387,0.8059701323509216,0.383074551820755,0.7244898080825806,0.5307726860046387
59.0,0.0005000000237487257,299,0.7335269451141357,0.5211688876152039,0.7833333611488342,0.43672820925712585,0.7335269451141357,0.5211688876152039,0.722449004650116,0.5305891036987305,0.8358209133148193,0.36813801527023315,0.722449004650116,0.5305891036987305
60.0,0.0005000000237487257,304,0.7509910464286804,0.5085868239402771,0.8479166030883789,0.3517187535762787,0.7509910464286804,0.5085868239402771,0.7244898080825806,0.5277662873268127,0.8283582329750061,0.36711937189102173,0.7244898080825806,0.5277662873268127
61.0,0.0005000000237487257,309,0.7467649579048157,0.5144197344779968,0.78125,0.40437135100364685,0.7467649579048157,0.5144197344779968,0.704081654548645,0.5312451720237732,0.8432835936546326,0.36465534567832947,0.704081654548645,0.5312451720237732
