epoch,step,test_inhibitors_classes_acc,test_inhibitors_classes_auc,test_inhibitors_classes_loss,test_inhibitors_classes_pr_auc,test_inhibitors_classes_precision,test_inhibitors_classes_recall,test_total_acc,test_total_auc,test_total_loss,test_total_pr_auc
0,0,0.6466321349143982,0.718704342842102,1.1025792360305786,0.695263147354126,0.6314913034439087,0.6380369663238525,0.6466321349143982,0.718704342842102,1.1025792360305786,0.695263147354126
0,0,0.7941176295280457,0.7820069193840027,0.7489045858383179,0.7577652335166931,0.7951388955116272,0.7941176891326904,0.7941176295280457,0.7820069193840027,0.7489045858383179,0.7577652335166931
0,0,0.636929452419281,0.7405372858047485,1.2185405492782593,0.7092235684394836,0.6614324450492859,0.668270468711853,0.636929452419281,0.7405372858047485,1.2185405492782593,0.7092235684394836
0,0,0.6764705777168274,0.7785466909408569,0.6708338856697083,0.7843132019042969,0.6770833730697632,0.6764706373214722,0.6764705777168274,0.7785466909408569,0.6708338856697083,0.7843132019042969
0,0,0.6784232258796692,0.7131056785583496,0.6302452683448792,0.6911407709121704,0.6595436334609985,0.6084532737731934,0.6784232258796692,0.7131056785583496,0.6302452683448792,0.6911407709121704
0,0,0.6176470518112183,0.7013888359069824,0.7760019302368164,0.6974570155143738,0.70634925365448,0.6354166865348816,0.6176470518112183,0.7013888359069824,0.7760019302368164,0.6974570155143738
0,0,0.6556016802787781,0.6912601590156555,1.324934720993042,0.6560244560241699,0.647112250328064,0.6565299034118652,0.6556016802787781,0.6912601590156555,1.324934720993042,0.6560244560241699
0,0,0.6666666865348816,0.7757352590560913,0.7087723016738892,0.7729783058166504,0.7043478488922119,0.6727941036224365,0.6666666865348816,0.7757352590560913,0.7087723016738892,0.7729783058166504
0,0,0.6161825656890869,0.661018967628479,1.966413140296936,0.6381497383117676,0.6133297085762024,0.6211607456207275,0.6161825656890869,0.661018967628479,1.966413140296936,0.6381497383117676
0,0,0.6666666865348816,0.7279412150382996,1.091850757598877,0.7240562438964844,0.6729323267936707,0.6691176891326904,0.6666666865348816,0.7279412150382996,1.091850757598877,0.7240562438964844
