epoch,lr,step,train_inhibitors_classes_acc,train_inhibitors_classes_loss,train_total_acc,train_total_loss,val_inhibitors_classes_acc,val_inhibitors_classes_loss,val_total_acc,val_total_loss
0.0,0.0010000000474974513,109,0.5726398825645447,0.6850326061248779,0.5726398825645447,0.6850326061248779,0.5387755036354065,0.6724680662155151,0.5387755036354065,0.6724680662155151
1.0,0.0010000000474974513,219,0.6690777540206909,0.6280801296234131,0.6690777540206909,0.6280801296234131,0.704081654548645,0.5790570378303528,0.704081654548645,0.5790570378303528
2.0,0.0010000000474974513,329,0.7122377157211304,0.588870108127594,0.7122377157211304,0.588870108127594,0.7265306115150452,0.6052087545394897,0.7265306115150452,0.6052087545394897
3.0,0.0010000000474974513,439,0.7220497727394104,0.5787172317504883,0.7220497727394104,0.5787172317504883,0.6857143044471741,0.5607649683952332,0.6857143044471741,0.5607649683952332
4.0,0.0010000000474974513,549,0.7199300527572632,0.572059154510498,0.7199300527572632,0.572059154510498,0.7306122183799744,0.5828505754470825,0.7306122183799744,0.5828505754470825
5.0,0.0010000000474974513,659,0.7109702229499817,0.574135422706604,0.7109702229499817,0.574135422706604,0.7204081416130066,0.5561698079109192,0.7204081416130066,0.5561698079109192
6.0,0.0010000000474974513,769,0.7247377634048462,0.5605965256690979,0.7247377634048462,0.5605965256690979,0.6959183812141418,0.5538484454154968,0.6959183812141418,0.5538484454154968
7.0,0.0010000000474974513,879,0.732692301273346,0.5450255274772644,0.732692301273346,0.5450255274772644,0.6510204076766968,0.5629152059555054,0.6510204076766968,0.5629152059555054
8.0,0.0010000000474974513,989,0.7358172535896301,0.5405066013336182,0.7358172535896301,0.5405066013336182,0.6938775777816772,0.5568075776100159,0.6938775777816772,0.5568075776100159
9.0,0.0010000000474974513,1099,0.7318400144577026,0.5447762608528137,0.7318400144577026,0.5447762608528137,0.704081654548645,0.5470731258392334,0.704081654548645,0.5470731258392334
10.0,0.0010000000474974513,1209,0.7371065616607666,0.5376036167144775,0.7371065616607666,0.5376036167144775,0.6979591846466064,0.5548131465911865,0.6979591846466064,0.5548131465911865
11.0,0.0010000000474974513,1319,0.7415209412574768,0.5324257612228394,0.7415209412574768,0.5324257612228394,0.7142857313156128,0.5356371402740479,0.7142857313156128,0.5356371402740479
12.0,0.0010000000474974513,1429,0.7335445284843445,0.5271427631378174,0.7335445284843445,0.5271427631378174,0.7367346882820129,0.5667803883552551,0.7367346882820129,0.5667803883552551
13.0,0.0010000000474974513,1539,0.748885452747345,0.5260463356971741,0.748885452747345,0.5260463356971741,0.7020407915115356,0.5328763127326965,0.7020407915115356,0.5328763127326965
14.0,0.0010000000474974513,1649,0.7437718510627747,0.5226936936378479,0.7437718510627747,0.5226936936378479,0.7306122183799744,0.5309456586837769,0.7306122183799744,0.5309456586837769
15.0,0.0010000000474974513,1759,0.7491695284843445,0.5140024423599243,0.7491695284843445,0.5140024423599243,0.722449004650116,0.5167926549911499,0.722449004650116,0.5167926549911499
