epoch,step,test_inhibitors_classes_acc,test_inhibitors_classes_auc,test_inhibitors_classes_loss,test_inhibitors_classes_pr_auc,test_inhibitors_classes_precision,test_inhibitors_classes_recall,test_total_acc,test_total_auc,test_total_loss,test_total_pr_auc
0,0,0.6269429922103882,0.7614029049873352,2.1061835289001465,0.735420823097229,0.6753077507019043,0.6734511852264404,0.6269429922103882,0.7614029049873352,2.1061835289001465,0.735420823097229
0,0,0.7352941036224365,0.75086510181427,1.4889615774154663,0.7621961236000061,0.7428570985794067,0.7352941036224365,0.7352941036224365,0.75086510181427,1.4889615774154663,0.7621961236000061
0,0,0.6224066615104675,0.7302769422531128,1.642662763595581,0.7027230262756348,0.6415011882781982,0.6487718820571899,0.6224066615104675,0.7302769422531128,1.642662763595581,0.7027230262756348
0,0,0.6470588445663452,0.7993079423904419,1.2457835674285889,0.8191405534744263,0.6556776762008667,0.6470588445663452,0.6470588445663452,0.7993079423904419,1.2457835674285889,0.8191405534744263
0,0,0.6307054162025452,0.7148184776306152,1.9013408422470093,0.6915439367294312,0.6458386778831482,0.6542508006095886,0.6307054162025452,0.7148184776306152,1.9013408422470093,0.6915439367294312
0,0,0.7647058963775635,0.8298611640930176,1.1436550617218018,0.8431641459465027,0.7638888955116272,0.7638888955116272,0.7647058963775635,0.8298611640930176,1.1436550617218018,0.8431641459465027
0,0,0.6670124530792236,0.7537846565246582,3.0185298919677734,0.7191272377967834,0.678179144859314,0.6894058585166931,0.6670124530792236,0.7537846565246582,3.0185298919677734,0.7191272377967834
0,0,0.8181818127632141,0.8382352590560913,1.5371066331863403,0.8553096652030945,0.8636363744735718,0.8235294222831726,0.8181818127632141,0.8382352590560913,1.5371066331863403,0.8553096652030945
0,0,0.6846473217010498,0.7434229850769043,3.6866791248321533,0.7031110525131226,0.6813379526138306,0.6938281059265137,0.6846473217010498,0.7434229850769043,3.6866791248321533,0.7031110525131226
0,0,0.8484848737716675,0.8529411554336548,2.1516644954681396,0.833304762840271,0.8492647409439087,0.8492647409439087,0.8484848737716675,0.8529411554336548,2.1516644954681396,0.833304762840271
