epoch,step,test_inhibitors_classes_acc,test_inhibitors_classes_auc,test_inhibitors_classes_loss,test_inhibitors_classes_pr_auc,test_inhibitors_classes_precision,test_inhibitors_classes_recall,test_total_acc,test_total_auc,test_total_loss,test_total_pr_auc
0,0,0.6310880780220032,0.505308985710144,0.6987897157669067,0.5034359693527222,0.6723829507827759,0.5053136348724365,0.6310880780220032,0.505308985710144,0.6987897157669067,0.5034359693527222
0,0,0.5,0.5,0.6931356191635132,0.5,0.25,0.5,0.5,0.5,0.6931356191635132,0.5
0,0,0.6047717928886414,0.680351734161377,3.973576784133911,0.6542037725448608,0.6259585618972778,0.6318907141685486,0.6047717928886414,0.680351734161377,3.973576784133911,0.6542037725448608
0,0,0.7058823704719543,0.7508650422096252,3.682596206665039,0.7533756494522095,0.7351778745651245,0.7058823704719543,0.7058823704719543,0.7508650422096252,3.682596206665039,0.7533756494522095
0,0,0.6172199249267578,0.6514928936958313,4.023978233337402,0.6258865594863892,0.6166924834251404,0.6248186826705933,0.6172199249267578,0.6514928936958313,4.023978233337402,0.6258865594863892
0,0,0.7058823704719543,0.7204861044883728,2.6944093704223633,0.6884309649467468,0.7178571224212646,0.7118055820465088,0.7058823704719543,0.7204861044883728,2.6944093704223633,0.6884309649467468
0,0,0.6431535482406616,0.7038801908493042,3.2189345359802246,0.6659290194511414,0.6501754522323608,0.6602039337158203,0.6431535482406616,0.7038801908493042,3.2189345359802246,0.6659290194511414
0,0,0.7878788113594055,0.7977941036224365,1.3757961988449097,0.7929315567016602,0.8478261232376099,0.7941176891326904,0.7878788113594055,0.7977941036224365,1.3757961988449097,0.7929315567016602
0,0,0.6203319430351257,0.7065310478210449,1.3204563856124878,0.6611505746841431,0.6422125697135925,0.6488178968429565,0.6203319430351257,0.7065310478210449,1.3204563856124878,0.6611505746841431
0,0,0.8484848737716675,0.845588207244873,0.7053126692771912,0.8395882844924927,0.8500000238418579,0.8474264740943909,0.8484848737716675,0.845588207244873,0.7053126692771912,0.8395882844924927
