epoch,lr,step,train_inhibitors_classes_acc,train_inhibitors_classes_loss,train_inhibitors_refine_acc,train_inhibitors_refine_loss,train_total_acc,train_total_loss,val_inhibitors_classes_acc,val_inhibitors_classes_loss,val_inhibitors_refine_acc,val_inhibitors_refine_loss,val_total_acc,val_total_loss
0.0,0.0010000000474974513,4,0.47671347856521606,0.6933262348175049,0.5464286208152771,0.6926361322402954,0.47671347856521606,0.6933262348175049,0.37142857909202576,0.6928318738937378,0.4888888895511627,0.7028211951255798,0.37142857909202576,0.6928318738937378
1.0,0.0010000000474974513,9,0.47811442613601685,0.6890099048614502,0.45714282989501953,0.7401672005653381,0.47811442613601685,0.6890099048614502,0.37551021575927734,0.6870688796043396,0.4888888895511627,0.7048136591911316,0.37551021575927734,0.6870688796043396
2.0,0.0010000000474974513,14,0.5596548318862915,0.6794195175170898,0.504464328289032,0.6951888203620911,0.5596548318862915,0.6794195175170898,0.6775510311126709,0.6757832765579224,0.6518518328666687,0.6838904023170471,0.6775510311126709,0.6757832765579224
3.0,0.0010000000474974513,19,0.649664580821991,0.667946994304657,0.668749988079071,0.6802992224693298,0.649664580821991,0.667946994304657,0.640816330909729,0.6782262325286865,0.6814814805984497,0.6752833127975464,0.640816330909729,0.6782262325286865
4.0,0.0010000000474974513,24,0.6329307556152344,0.6599726676940918,0.6044642925262451,0.6857564449310303,0.6329307556152344,0.6599726676940918,0.6775510311126709,0.6603577733039856,0.5555555820465088,0.6700024604797363,0.6775510311126709,0.6603577733039856
5.0,0.0010000000474974513,29,0.672823965549469,0.6483533978462219,0.5383928418159485,0.6714075803756714,0.672823965549469,0.6483533978462219,0.5530612468719482,0.647905707359314,0.614814817905426,0.6522288918495178,0.5530612468719482,0.647905707359314
6.0,0.0010000000474974513,34,0.5820250511169434,0.6685436367988586,0.5857142806053162,0.6736818552017212,0.5820250511169434,0.6685436367988586,0.5163265466690063,0.6732074022293091,0.6592592597007751,0.6295803785324097,0.5163265466690063,0.6732074022293091
7.0,0.0010000000474974513,39,0.6692946553230286,0.6238486170768738,0.7089285850524902,0.625641942024231,0.6692946553230286,0.6238486170768738,0.5244898200035095,0.6684654355049133,0.5703703761100769,0.6518370509147644,0.5244898200035095,0.6684654355049133
8.0,0.0010000000474974513,44,0.6038762331008911,0.6745143532752991,0.5491071939468384,0.6812858581542969,0.6038762331008911,0.6745143532752991,0.6612244844436646,0.7223312854766846,0.7037037014961243,0.6392555236816406,0.6612244844436646,0.7223312854766846
9.0,0.0010000000474974513,49,0.6598030924797058,0.6452142000198364,0.6428571939468384,0.646800696849823,0.6598030924797058,0.6452142000198364,0.6857143044471741,0.6217976212501526,0.644444465637207,0.6346677541732788,0.6857143044471741,0.6217976212501526
10.0,0.0010000000474974513,54,0.7163850665092468,0.6221105456352234,0.6678571701049805,0.6057567000389099,0.7163850665092468,0.6221105456352234,0.6918367147445679,0.6158720254898071,0.6888889074325562,0.6023362874984741,0.6918367147445679,0.6158720254898071
11.0,0.0010000000474974513,59,0.6454484462738037,0.6174353957176208,0.6928572058677673,0.6014043092727661,0.6454484462738037,0.6174353957176208,0.6734693646430969,0.6869807839393616,0.5111111402511597,0.7448663115501404,0.6734693646430969,0.6869807839393616
12.0,0.0010000000474974513,64,0.5858951210975647,0.6898135542869568,0.6142857074737549,0.6790677309036255,0.5858951210975647,0.6898135542869568,0.6183673739433289,0.6366531252861023,0.7111111283302307,0.5816388130187988,0.6183673739433289,0.6366531252861023
13.0,0.0010000000474974513,69,0.6827825307846069,0.6331847906112671,0.6401786208152771,0.6345030069351196,0.6827825307846069,0.6331847906112671,0.6183673739433289,0.6306334137916565,0.7259259223937988,0.6190072298049927,0.6183673739433289,0.6306334137916565
14.0,0.0010000000474974513,74,0.5389477610588074,0.6443138122558594,0.6303572058677673,0.6163210272789001,0.5389477610588074,0.6443138122558594,0.6306122541427612,0.62452232837677,0.7037037014961243,0.6025380492210388,0.6306122541427612,0.62452232837677
15.0,0.0010000000474974513,79,0.7050838470458984,0.6076778769493103,0.6928572058677673,0.5752431750297546,0.7050838470458984,0.6076778769493103,0.6877551078796387,0.6247472763061523,0.6888889074325562,0.5698972344398499,0.6877551078796387,0.6247472763061523
16.0,0.0010000000474974513,84,0.6758633255958557,0.6026310324668884,0.5866071581840515,0.7030534744262695,0.6758633255958557,0.6026310324668884,0.6897959113121033,0.6325575709342957,0.644444465637207,0.6003862023353577,0.6897959113121033,0.6325575709342957
17.0,0.0010000000474974513,89,0.6977295279502869,0.6018971800804138,0.7125000357627869,0.531193196773529,0.6977295279502869,0.6018971800804138,0.6653061509132385,0.6065412163734436,0.7259259223937988,0.5633292198181152,0.6653061509132385,0.6065412163734436
18.0,0.0010000000474974513,94,0.6965219378471375,0.5870262384414673,0.7464286088943481,0.5738828778266907,0.6965219378471375,0.5870262384414673,0.640816330909729,0.6112595200538635,0.7629629373550415,0.5269255042076111,0.640816330909729,0.6112595200538635
19.0,0.0010000000474974513,99,0.7039883732795715,0.5813750624656677,0.7366071939468384,0.5401622653007507,0.7039883732795715,0.5813750624656677,0.6857143044471741,0.6062270402908325,0.770370364189148,0.5079029202461243,0.6857143044471741,0.6062270402908325
20.0,0.0010000000474974513,104,0.7093043923377991,0.5715028047561646,0.723214328289032,0.5387845039367676,0.7093043923377991,0.5715028047561646,0.6795918345451355,0.6079404354095459,0.7851851582527161,0.5003606081008911,0.6795918345451355,0.6079404354095459
21.0,0.0010000000474974513,109,0.7087702751159668,0.569513738155365,0.7642857432365417,0.5148885250091553,0.7087702751159668,0.569513738155365,0.6387755274772644,0.6083157658576965,0.7333333492279053,0.4846237599849701,0.6387755274772644,0.6083157658576965
22.0,0.0010000000474974513,114,0.7031400203704834,0.5867592692375183,0.7517856955528259,0.4941442012786865,0.7031400203704834,0.5867592692375183,0.6673469543457031,0.6040171384811401,0.7259259223937988,0.5316112637519836,0.6673469543457031,0.6040171384811401
23.0,0.0010000000474974513,119,0.6977207064628601,0.5939521193504333,0.7616071701049805,0.49993595480918884,0.6977207064628601,0.5939521193504333,0.6530612111091614,0.6013932824134827,0.7777777910232544,0.4811035692691803,0.6530612111091614,0.6013932824134827
24.0,0.0010000000474974513,124,0.6898905634880066,0.584772527217865,0.7464286088943481,0.5415734648704529,0.6898905634880066,0.584772527217865,0.6163265109062195,0.6199711561203003,0.7333333492279053,0.4796668291091919,0.6163265109062195,0.6199711561203003
25.0,0.0010000000474974513,129,0.7094570994377136,0.5777499675750732,0.7651786208152771,0.46298161149024963,0.7094570994377136,0.5777499675750732,0.6448979377746582,0.6027577519416809,0.770370364189148,0.4628024101257324,0.6448979377746582,0.6027577519416809
26.0,0.0010000000474974513,134,0.6989009380340576,0.5729478001594543,0.8062500357627869,0.4361703097820282,0.6989009380340576,0.5729478001594543,0.6979591846466064,0.6091415286064148,0.7925925850868225,0.4698806703090668,0.6979591846466064,0.6091415286064148
27.0,0.0010000000474974513,139,0.7068079113960266,0.5674436092376709,0.7741071581840515,0.46138641238212585,0.7068079113960266,0.5674436092376709,0.7122448682785034,0.6160198450088501,0.8074073791503906,0.4571201801300049,0.7122448682785034,0.6160198450088501
28.0,0.0010000000474974513,144,0.7015369534492493,0.5673640370368958,0.7651786208152771,0.46027833223342896,0.7015369534492493,0.5673640370368958,0.6571428775787354,0.5846234560012817,0.770370364189148,0.448868989944458,0.6571428775787354,0.5846234560012817
29.0,0.0010000000474974513,149,0.730353057384491,0.5508612990379333,0.7803571820259094,0.43741676211357117,0.730353057384491,0.5508612990379333,0.655102014541626,0.5910691618919373,0.7555555701255798,0.4660995900630951,0.655102014541626,0.5910691618919373
30.0,0.0010000000474974513,154,0.7205023169517517,0.5631512403488159,0.7392857074737549,0.4974588453769684,0.7205023169517517,0.5631512403488159,0.6653061509132385,0.5848458409309387,0.8148148059844971,0.43238669633865356,0.6653061509132385,0.5848458409309387
31.0,0.0010000000474974513,159,0.6972219347953796,0.5685780048370361,0.7964286208152771,0.45125341415405273,0.6972219347953796,0.5685780048370361,0.7163265347480774,0.6059150695800781,0.8222222328186035,0.4542723000049591,0.7163265347480774,0.6059150695800781
32.0,0.0010000000474974513,164,0.697002112865448,0.5607558488845825,0.7928571701049805,0.4446593225002289,0.697002112865448,0.5607558488845825,0.6653061509132385,0.5843080878257751,0.8222222328186035,0.4365805387496948,0.6653061509132385,0.5843080878257751
33.0,0.0010000000474974513,169,0.716533362865448,0.5592880845069885,0.7678571939468384,0.46325159072875977,0.716533362865448,0.5592880845069885,0.6632652878761292,0.5957122445106506,0.7851851582527161,0.4276302456855774,0.6632652878761292,0.5957122445106506
34.0,0.0010000000474974513,174,0.7212340831756592,0.5638105273246765,0.8151785731315613,0.4130203425884247,0.7212340831756592,0.5638105273246765,0.7061224579811096,0.6055899858474731,0.8296296000480652,0.39883625507354736,0.7061224579811096,0.6055899858474731
35.0,0.0010000000474974513,179,0.7054343223571777,0.560456395149231,0.856249988079071,0.3648131489753723,0.7054343223571777,0.560456395149231,0.6244897842407227,0.6186680793762207,0.7925925850868225,0.4238755404949188,0.6244897842407227,0.6186680793762207
36.0,0.0010000000474974513,184,0.6896072030067444,0.6001173257827759,0.7642857432365417,0.43523016571998596,0.6896072030067444,0.6001173257827759,0.6897959113121033,0.584283709526062,0.800000011920929,0.3969466984272003,0.6897959113121033,0.584283709526062
37.0,0.0010000000474974513,189,0.6905093789100647,0.570393979549408,0.8062500357627869,0.45245361328125,0.6905093789100647,0.570393979549408,0.6979591846466064,0.6269116401672363,0.7555555701255798,0.5322639346122742,0.6979591846466064,0.6269116401672363
38.0,0.0010000000474974513,194,0.6896389126777649,0.5896043181419373,0.8375000357627869,0.4246393144130707,0.6896389126777649,0.5896043181419373,0.5081632733345032,0.7567670941352844,0.7037037014961243,0.6347637176513672,0.5081632733345032,0.7567670941352844
39.0,0.0010000000474974513,199,0.6482009291648865,0.6419193148612976,0.7589285969734192,0.5364083647727966,0.6482009291648865,0.6419193148612976,0.6918367147445679,0.6404452323913574,0.7481481432914734,0.5140619277954102,0.6918367147445679,0.6404452323913574
40.0,0.0010000000474974513,204,0.6758324503898621,0.6028497815132141,0.7892857193946838,0.5192459225654602,0.6758324503898621,0.6028497815132141,0.5979591608047485,0.6185796856880188,0.7481481432914734,0.5089600086212158,0.5979591608047485,0.6185796856880188
41.0,0.0005000000237487257,209,0.683469295501709,0.578083336353302,0.7616071701049805,0.5125688910484314,0.683469295501709,0.578083336353302,0.7081632614135742,0.5968347191810608,0.800000011920929,0.4770350754261017,0.7081632614135742,0.5968347191810608
42.0,0.0005000000237487257,214,0.7409269213676453,0.5579566359519958,0.831250011920929,0.42477384209632874,0.7409269213676453,0.5579566359519958,0.6591836810112,0.5864356756210327,0.800000011920929,0.428171306848526,0.6591836810112,0.5864356756210327
43.0,0.0005000000237487257,219,0.7023226022720337,0.5536640286445618,0.7392857074737549,0.47682496905326843,0.7023226022720337,0.5536640286445618,0.6816326379776001,0.5844842195510864,0.8296296000480652,0.416419118642807,0.6816326379776001,0.5844842195510864
44.0,0.0005000000237487257,224,0.7286741137504578,0.5519141554832458,0.8053571581840515,0.43022069334983826,0.7286741137504578,0.5519141554832458,0.6673469543457031,0.5803631544113159,0.7851851582527161,0.4194450080394745,0.6673469543457031,0.5803631544113159
45.0,0.0005000000237487257,229,0.7213868498802185,0.5437926054000854,0.7901785969734192,0.44291457533836365,0.7213868498802185,0.5437926054000854,0.6795918345451355,0.5771283507347107,0.800000011920929,0.41774246096611023,0.6795918345451355,0.5771283507347107
46.0,0.0005000000237487257,234,0.7352516055107117,0.5420897603034973,0.7705357074737549,0.42816171050071716,0.7352516055107117,0.5420897603034973,0.6938775777816772,0.5764895081520081,0.8370370268821716,0.3907979130744934,0.6938775777816772,0.5764895081520081
47.0,0.0005000000237487257,239,0.7231020331382751,0.5394541621208191,0.7767857313156128,0.4443340003490448,0.7231020331382751,0.5394541621208191,0.6673469543457031,0.577786386013031,0.8148148059844971,0.3998807370662689,0.6673469543457031,0.577786386013031
48.0,0.0005000000237487257,244,0.7192540764808655,0.5411063432693481,0.8214285969734192,0.39100584387779236,0.7192540764808655,0.5411063432693481,0.6714285612106323,0.5722471475601196,0.8222222328186035,0.3913671374320984,0.6714285612106323,0.5722471475601196
49.0,0.0005000000237487257,249,0.7281038165092468,0.5432551503181458,0.8214285969734192,0.3729982376098633,0.7281038165092468,0.5432551503181458,0.6959183812141418,0.5691221356391907,0.8370370268821716,0.3828417658805847,0.6959183812141418,0.5691221356391907
50.0,0.0005000000237487257,254,0.7222757935523987,0.535629153251648,0.856249988079071,0.37050116062164307,0.7222757935523987,0.535629153251648,0.6918367147445679,0.5675032138824463,0.8296296000480652,0.38645878434181213,0.6918367147445679,0.5675032138824463
