epoch,lr,step,train_inhibitors_classes_acc,train_inhibitors_classes_loss,train_total_acc,train_total_loss,val_inhibitors_classes_acc,val_inhibitors_classes_loss,val_total_acc,val_total_loss
0.0,0.0010000000474974513,109,0.5621753334999084,0.6905776858329773,0.5621753334999084,0.6905776858329773,0.6857143044471741,0.6662001609802246,0.6857143044471741,0.6662001609802246
1.0,0.0010000000474974513,219,0.6702516078948975,0.6384517550468445,0.6702516078948975,0.6384517550468445,0.6714285612106323,0.6660288572311401,0.6714285612106323,0.6660288572311401
2.0,0.0010000000474974513,329,0.7045860290527344,0.6042302250862122,0.7045860290527344,0.6042302250862122,0.6571428775787354,0.6137630939483643,0.6571428775787354,0.6137630939483643
3.0,0.0010000000474974513,439,0.7099025845527649,0.5884960293769836,0.7099025845527649,0.5884960293769836,0.7020407915115356,0.5947055816650391,0.7020407915115356,0.5947055816650391
4.0,0.0010000000474974513,549,0.7208604216575623,0.5731419324874878,0.7208604216575623,0.5731419324874878,0.6959183812141418,0.5874849557876587,0.6959183812141418,0.5874849557876587
5.0,0.0010000000474974513,659,0.7241882681846619,0.5693538188934326,0.7241882681846619,0.5693538188934326,0.6653061509132385,0.6009882688522339,0.6653061509132385,0.6009882688522339
6.0,0.0010000000474974513,769,0.7224025726318359,0.560958981513977,0.7224025726318359,0.560958981513977,0.6469388008117676,0.6176276206970215,0.6469388008117676,0.6176276206970215
7.0,0.0010000000474974513,879,0.7146103978157043,0.5637091994285583,0.7146103978157043,0.5637091994285583,0.7122448682785034,0.5752816200256348,0.7122448682785034,0.5752816200256348
8.0,0.0010000000474974513,989,0.727516233921051,0.555172324180603,0.727516233921051,0.555172324180603,0.7306122183799744,0.5889472365379333,0.7306122183799744,0.5889472365379333
9.0,0.0010000000474974513,1099,0.715584397315979,0.5549762845039368,0.715584397315979,0.5549762845039368,0.6938775777816772,0.5717559456825256,0.6938775777816772,0.5717559456825256
10.0,0.0010000000474974513,1209,0.7271915674209595,0.5398085117340088,0.7271915674209595,0.5398085117340088,0.7020407915115356,0.5647661089897156,0.7020407915115356,0.5647661089897156
11.0,0.0010000000474974513,1319,0.7249188423156738,0.5449305772781372,0.7249188423156738,0.5449305772781372,0.7387754917144775,0.5874296426773071,0.7387754917144775,0.5874296426773071
12.0,0.0010000000474974513,1429,0.72621750831604,0.5330314040184021,0.72621750831604,0.5330314040184021,0.5857142806053162,0.6144641637802124,0.5857142806053162,0.6144641637802124
13.0,0.0010000000474974513,1539,0.7201298475265503,0.5359981656074524,0.7201298475265503,0.5359981656074524,0.6897959113121033,0.5722393989562988,0.6897959113121033,0.5722393989562988
14.0,0.0010000000474974513,1649,0.7326298356056213,0.5230165719985962,0.7326298356056213,0.5230165719985962,0.6510204076766968,0.5776431560516357,0.6510204076766968,0.5776431560516357
15.0,0.0010000000474974513,1759,0.7286525964736938,0.5344576239585876,0.7286525964736938,0.5344576239585876,0.7265306115150452,0.5670815110206604,0.7265306115150452,0.5670815110206604
16.0,0.0010000000474974513,1869,0.7321428060531616,0.524317741394043,0.7321428060531616,0.524317741394043,0.7285714149475098,0.5680999755859375,0.7285714149475098,0.5680999755859375
17.0,0.0010000000474974513,1979,0.741801917552948,0.5186219215393066,0.741801917552948,0.5186219215393066,0.7204081416130066,0.5418697595596313,0.7204081416130066,0.5418697595596313
18.0,0.0010000000474974513,2089,0.7407872676849365,0.5098743438720703,0.7407872676849365,0.5098743438720703,0.6285714507102966,0.5873456597328186,0.6285714507102966,0.5873456597328186
19.0,0.0010000000474974513,2199,0.7416395545005798,0.5049939155578613,0.7416395545005798,0.5049939155578613,0.7387754917144775,0.53707355260849,0.7387754917144775,0.53707355260849
20.0,0.0010000000474974513,2309,0.7413554787635803,0.5092135667800903,0.7413554787635803,0.5092135667800903,0.722449004650116,0.5431278347969055,0.722449004650116,0.5431278347969055
21.0,0.0010000000474974513,2419,0.7471184730529785,0.49604812264442444,0.7471184730529785,0.49604812264442444,0.7122448682785034,0.5474544167518616,0.7122448682785034,0.5474544167518616
