epoch,lr,step,train_inhibitors_classes_acc,train_inhibitors_classes_loss,train_total_acc,train_total_loss,val_inhibitors_classes_acc,val_inhibitors_classes_loss,val_total_acc,val_total_loss
0.0,0.0010000000474974513,9,0.5072115659713745,0.693378746509552,0.5072917342185974,0.6932856440544128,0.6136363744735718,0.6897550225257874,0.6136363744735718,0.6897551417350769
1.0,0.0010000000474974513,19,0.5248397588729858,0.6908683180809021,0.524609386920929,0.6907948851585388,0.5,0.6864787936210632,0.5,0.6864787340164185
2.0,0.0010000000474974513,29,0.5,0.6880854368209839,0.5,0.6880069971084595,0.5,0.6820601224899292,0.5,0.6820602416992188
3.0,0.0010000000474974513,39,0.5,0.678236186504364,0.5,0.678189218044281,0.5,0.67339026927948,0.5,0.6733901500701904
4.0,0.0010000000474974513,49,0.5,0.6659708619117737,0.5,0.6655678153038025,0.5,0.6660272479057312,0.5,0.6660273671150208
5.0,0.0010000000474974513,59,0.5,0.6527352333068848,0.5,0.6522799730300903,0.5,0.653791606426239,0.5,0.653791606426239
6.0,0.0010000000474974513,69,0.6037660241127014,0.6482043266296387,0.6067708730697632,0.6473550796508789,0.6590909361839294,0.6530288457870483,0.6590909361839294,0.6530287861824036
7.0,0.0010000000474974513,79,0.6774839758872986,0.643196165561676,0.6794270873069763,0.6427534818649292,0.6448863744735718,0.6434949636459351,0.6448863744735718,0.6434949636459351
8.0,0.0010000000474974513,89,0.6862980723381042,0.6288242936134338,0.6875,0.6287197470664978,0.6903409361839294,0.6358545422554016,0.6903409361839294,0.6358545422554016
9.0,0.0010000000474974513,99,0.6967147588729858,0.6167973279953003,0.6973958611488342,0.6164305806159973,0.6590909361839294,0.6505298614501953,0.6590909361839294,0.6505299210548401
10.0,0.0010000000474974513,109,0.6834936141967773,0.6246086359024048,0.6826823353767395,0.6250484585762024,0.6193181872367859,0.6547178030014038,0.6193181872367859,0.6547178626060486
11.0,0.0010000000474974513,119,0.6810897588729858,0.6171279549598694,0.6809896230697632,0.617184579372406,0.6619318127632141,0.6202002763748169,0.6619318127632141,0.6202002167701721
12.0,0.0010000000474974513,129,0.7023237347602844,0.582168698310852,0.7014323472976685,0.582004725933075,0.6079545617103577,0.7145529985427856,0.6079545617103577,0.7145529985427856
13.0,0.0010000000474974513,139,0.6786859035491943,0.610392153263092,0.6779948472976685,0.6111680269241333,0.65625,0.6604286432266235,0.65625,0.6604287028312683
14.0,0.0010000000474974513,149,0.6987179517745972,0.5945616364479065,0.6998698115348816,0.5936309695243835,0.6392045617103577,0.646661102771759,0.6392045617103577,0.6466610431671143
15.0,0.0010000000474974513,159,0.6951121687889099,0.5900840759277344,0.6959635615348816,0.5896602272987366,0.6704545617103577,0.585769772529602,0.6704545617103577,0.585769772529602
16.0,0.0010000000474974513,169,0.7099359035491943,0.5813421607017517,0.7100260853767395,0.5808412432670593,0.6647727489471436,0.6126805543899536,0.6647727489471436,0.6126806735992432
17.0,0.0010000000474974513,179,0.6915064454078674,0.6052700877189636,0.690234363079071,0.6068443059921265,0.6818181872367859,0.628232479095459,0.6818181872367859,0.6282325387001038
18.0,0.0010000000474974513,189,0.7087339758872986,0.619641900062561,0.7098958492279053,0.6198505163192749,0.6590909361839294,0.6381248235702515,0.6590909361839294,0.6381247639656067
19.0,0.0010000000474974513,199,0.7131410241127014,0.6089531183242798,0.7127604484558105,0.6098281741142273,0.6875,0.6431170701980591,0.6875,0.6431169509887695
20.0,0.0010000000474974513,209,0.7115384936332703,0.6012985110282898,0.7105469107627869,0.6018391847610474,0.625,0.6545559763908386,0.625,0.6545559763908386
