epoch,lr,step,train_inhibitors_classes_acc,train_inhibitors_classes_loss,train_total_acc,train_total_loss,val_inhibitors_classes_acc,val_inhibitors_classes_loss,val_total_acc,val_total_loss
0.0,0.0010000000474974513,9,0.5079872012138367,0.6910802721977234,0.5078125,0.6911004781723022,0.5,0.6919345855712891,0.5,0.6919346451759338
1.0,0.0010000000474974513,19,0.5379393100738525,0.689114511013031,0.537109375,0.6890122294425964,0.5271565318107605,0.6820553541183472,0.5271565318107605,0.6820552945137024
2.0,0.0010000000474974513,29,0.5179712176322937,0.6826494336128235,0.517578125,0.6824461817741394,0.5,0.6767326593399048,0.5,0.6767324209213257
3.0,0.0010000000474974513,39,0.5,0.6673623323440552,0.5,0.66728276014328,0.5,0.6383482813835144,0.5,0.6383479237556458
4.0,0.0010000000474974513,49,0.4996006190776825,0.6259634494781494,0.49950000643730164,0.6252273917198181,0.5367411971092224,0.5992207527160645,0.5367411971092224,0.5992209911346436
5.0,0.0010000000474974513,59,0.5694888234138489,0.681806743144989,0.5691719055175781,0.6819076538085938,0.4940095841884613,0.6910485029220581,0.4940095841884613,0.6910486817359924
6.0,0.0010000000474974513,69,0.5023961663246155,0.6908644437789917,0.5023437738418579,0.6907922625541687,0.5,0.6888585686683655,0.5,0.6888585686683655
7.0,0.0010000000474974513,79,0.5,0.6885083913803101,0.5,0.6884263157844543,0.5770766735076904,0.6809857487678528,0.5770766735076904,0.6809857487678528
8.0,0.0010000000474974513,89,0.6737220287322998,0.6718541979789734,0.669921875,0.6719355583190918,0.6908945441246033,0.6614886522293091,0.6908945441246033,0.6614888310432434
9.0,0.0010000000474974513,99,0.6681309938430786,0.6425386667251587,0.6690468788146973,0.6420511603355408,0.6114217042922974,0.6286513209342957,0.6114217042922974,0.6286512017250061
10.0,0.0010000000474974513,109,0.6952875256538391,0.5910163521766663,0.6956093907356262,0.5910947918891907,0.734424889087677,0.5797809362411499,0.734424889087677,0.5797811150550842
11.0,0.0010000000474974513,119,0.7428115010261536,0.5522766709327698,0.7430781722068787,0.5521771311759949,0.7707667350769043,0.5327575206756592,0.7707667350769043,0.5327572226524353
12.0,0.0010000000474974513,129,0.5595048069953918,0.678984522819519,0.5586406588554382,0.6792476773262024,0.5095846652984619,0.6901018023490906,0.5095846652984619,0.690101683139801
13.0,0.0010000000474974513,139,0.5966453552246094,0.6592757701873779,0.5997812151908875,0.657931923866272,0.679313063621521,0.5864840745925903,0.679313063621521,0.5864840745925903
14.0,0.0010000000474974513,149,0.7092651724815369,0.587397575378418,0.7103750109672546,0.5867176651954651,0.759984016418457,0.5642693042755127,0.759984016418457,0.5642695426940918
15.0,0.0010000000474974513,159,0.7472044825553894,0.5325015187263489,0.7470468878746033,0.5324832201004028,0.7611820697784424,0.5205937027931213,0.7611820697784424,0.5205937623977661
16.0,0.0010000000474974513,169,0.7631788849830627,0.5389844179153442,0.7639843821525574,0.5382254719734192,0.7839456796646118,0.5136144161224365,0.7839456796646118,0.5136144161224365
17.0,0.0010000000474974513,179,0.7791533470153809,0.4976232349872589,0.7788437604904175,0.49760112166404724,0.79952073097229,0.4824443459510803,0.79952073097229,0.48244449496269226
18.0,0.0010000000474974513,189,0.8103035092353821,0.4660226106643677,0.8107343912124634,0.46566304564476013,0.7919328808784485,0.46847429871559143,0.7919328808784485,0.468474417924881
19.0,0.0010000000474974513,199,0.8174920082092285,0.45366552472114563,0.817984402179718,0.4530634582042694,0.829872190952301,0.4290684759616852,0.829872190952301,0.42906826734542847
