epoch,lr,step,train_inhibitors_classes_acc,train_inhibitors_classes_loss,train_total_acc,train_total_loss,val_inhibitors_classes_acc,val_inhibitors_classes_loss,val_total_acc,val_total_loss
0.0,0.0010000000474974513,9,0.5103833675384521,0.6921457052230835,0.5420624613761902,0.691159188747406,0.5003993511199951,0.6922242641448975,0.5331469774246216,0.6840959191322327
1.0,0.0010000000474974513,19,0.5019968152046204,0.6931602954864502,0.6352968811988831,0.6791585087776184,0.5,0.6932752132415771,0.6861022114753723,0.6708427667617798
2.0,0.0010000000474974513,29,0.5,0.6928197145462036,0.6581875085830688,0.6617514491081238,0.5,0.6939177513122559,0.6613418459892273,0.6549068093299866
3.0,0.0010000000474974513,39,0.5,0.6915401816368103,0.6212968826293945,0.6555802226066589,0.5,0.6888554096221924,0.6565495133399963,0.6450396776199341
4.0,0.0010000000474974513,49,0.5,0.6811831593513489,0.58726567029953,0.6671587228775024,0.5,0.6710418462753296,0.5415335297584534,0.6930741667747498
5.0,0.0010000000474974513,59,0.5003993511199951,0.7036278247833252,0.6204531192779541,0.6585086584091187,0.6912938952445984,0.6886489391326904,0.6641373634338379,0.6228113770484924
6.0,0.0010000000474974513,69,0.639776349067688,0.6723524332046509,0.6455937623977661,0.6383313536643982,0.7252395749092102,0.6453089118003845,0.6904951930046082,0.617912232875824
7.0,0.0010000000474974513,79,0.6609424948692322,0.6472169756889343,0.586718738079071,0.7261209487915039,0.5531150102615356,0.6838208436965942,0.5,0.8859424591064453
8.0,0.0010000000474974513,89,0.6557508111000061,0.6586095690727234,0.5997968912124634,0.6860755085945129,0.5806708931922913,0.636152446269989,0.6733226776123047,0.607208251953125
9.0,0.0010000000474974513,99,0.6737220287322998,0.644956648349762,0.6435781717300415,0.6322812438011169,0.5399360656738281,0.8562092781066895,0.6765175461769104,0.5989102721214294
10.0,0.0010000000474974513,109,0.6373801827430725,0.7681077122688293,0.6752812266349792,0.6083896160125732,0.6857028603553772,0.6376093029975891,0.6829073429107666,0.5933608412742615
11.0,0.0010000000474974513,119,0.6709265112876892,0.6260644197463989,0.6900312304496765,0.5860515236854553,0.7591853141784668,0.6000791192054749,0.7020766735076904,0.5759896039962769
12.0,0.0010000000474974513,129,0.7603833675384521,0.5960083603858948,0.7034375071525574,0.5806304216384888,0.7328274846076965,0.588411808013916,0.5998402237892151,0.7634065747261047
13.0,0.0010000000474974513,139,0.7092651724815369,0.5981833338737488,0.6129218935966492,0.7442211508750916,0.7112619876861572,0.5999777913093567,0.559904158115387,0.7399153709411621
14.0,0.0010000000474974513,149,0.5658945441246033,0.6735855340957642,0.5586094260215759,0.797050952911377,0.5902555584907532,0.6708128452301025,0.6469648480415344,0.6199549436569214
15.0,0.0010000000474974513,159,0.6861022114753723,0.6249743700027466,0.6578437685966492,0.6142570376396179,0.7691693305969238,0.5916130542755127,0.6880990266799927,0.6018561124801636
16.0,0.0010000000474974513,169,0.7551916837692261,0.5760859251022339,0.681390643119812,0.6052438616752625,0.7923322319984436,0.5281656384468079,0.6984823942184448,0.5834305882453918
