epoch,lr,step,train_inhibitors_classes_acc,train_inhibitors_classes_loss,train_total_acc,train_total_loss,val_inhibitors_classes_acc,val_inhibitors_classes_loss,val_total_acc,val_total_loss
0.0,0.0010000000474974513,9,0.5447283983230591,0.6890251040458679,0.5448437929153442,0.6890078186988831,0.5587060451507568,0.6794245839118958,0.5587060451507568,0.6794245839118958
1.0,0.0010000000474974513,19,0.5770766735076904,0.6747056245803833,0.5773593783378601,0.6745423674583435,0.565095841884613,0.686707079410553,0.565095841884613,0.6867071986198425
2.0,0.0010000000474974513,29,0.6146165728569031,0.6696268916130066,0.6158281564712524,0.6689149141311646,0.6577475666999817,0.6479455232620239,0.6577475666999817,0.6479452848434448
3.0,0.0010000000474974513,39,0.6421725153923035,0.6569170951843262,0.6413593888282776,0.6572985649108887,0.5167731642723083,0.6669269800186157,0.5167731642723083,0.6669269800186157
4.0,0.0010000000474974513,49,0.5007987022399902,0.6581894755363464,0.500781238079071,0.6579152941703796,0.5,0.6499484777450562,0.5,0.6499486565589905
5.0,0.0010000000474974513,59,0.5003993511199951,0.6498098373413086,0.5005000233650208,0.6499453783035278,0.5,0.6536290049552917,0.5,0.6536291241645813
6.0,0.0010000000474974513,69,0.6317891478538513,0.6445722579956055,0.6331718564033508,0.6443026661872864,0.669329047203064,0.6415834426879883,0.669329047203064,0.6415834426879883
7.0,0.0010000000474974513,79,0.6944888234138489,0.6364952921867371,0.6938437819480896,0.6365481615066528,0.7056708931922913,0.6293246746063232,0.7056708931922913,0.6293246150016785
8.0,0.0010000000474974513,89,0.6908945441246033,0.62941974401474,0.690656304359436,0.6294429898262024,0.6976836919784546,0.6213114857673645,0.6976836919784546,0.6213114857673645
9.0,0.0010000000474974513,99,0.7176517248153687,0.61671382188797,0.7172656059265137,0.617081344127655,0.6880990266799927,0.6285727024078369,0.6880990266799927,0.6285728216171265
10.0,0.0010000000474974513,109,0.6904951930046082,0.6225106120109558,0.6900469064712524,0.6227771043777466,0.7152555584907532,0.6064611673355103,0.7152555584907532,0.6064609289169312
11.0,0.0010000000474974513,119,0.690095841884613,0.6215778589248657,0.6894375085830688,0.6217257380485535,0.7256389856338501,0.6095027923583984,0.7256389856338501,0.6095026731491089
12.0,0.0010000000474974513,129,0.6721245646476746,0.6513285040855408,0.6724062561988831,0.6512231826782227,0.5483226776123047,0.6862073540687561,0.5483226776123047,0.6862075924873352
13.0,0.0010000000474974513,139,0.5103833675384521,0.6935928463935852,0.5101562738418579,0.6935900449752808,0.48043128848075867,0.6949305534362793,0.48043128848075867,0.6949303150177002
14.0,0.0010000000474974513,149,0.5583066940307617,0.6875736713409424,0.5614062547683716,0.6872207522392273,0.654552698135376,0.6682519912719727,0.654552698135376,0.6682519912719727
15.0,0.0010000000474974513,159,0.67452073097229,0.6472308039665222,0.674203097820282,0.646975040435791,0.7016773223876953,0.6199299693107605,0.7016773223876953,0.6199300289154053
16.0,0.0010000000474974513,169,0.6665335297584534,0.6293553113937378,0.6658437848091125,0.6297505497932434,0.5738818049430847,0.6931224465370178,0.5738818049430847,0.6931226253509521
17.0,0.0010000000474974513,179,0.6329872012138367,0.6509843468666077,0.6327031254768372,0.6513665318489075,0.6293929815292358,0.6527704000473022,0.6293929815292358,0.6527700424194336
18.0,0.0010000000474974513,189,0.6761181950569153,0.6231922507286072,0.6770781874656677,0.6226578950881958,0.7068690061569214,0.5948960781097412,0.7068690061569214,0.5948961973190308
19.0,0.0010000000474974513,199,0.6952875256538391,0.602252721786499,0.6952812075614929,0.6024318933486938,0.7204472422599792,0.603119969367981,0.7204472422599792,0.603119969367981
20.0,0.0010000000474974513,209,0.7088658213615417,0.6166217923164368,0.7085624933242798,0.6167181134223938,0.7080670595169067,0.6132510900497437,0.7080670595169067,0.613251268863678
21.0,0.0010000000474974513,219,0.7008785605430603,0.6074317097663879,0.7007499933242798,0.6069256067276001,0.7068690061569214,0.5980511903762817,0.7068690061569214,0.5980511903762817
22.0,0.0010000000474974513,229,0.6865015625953674,0.6139540672302246,0.6861406564712524,0.6141005158424377,0.6633386611938477,0.6308650970458984,0.6633386611938477,0.6308650970458984
23.0,0.0010000000474974513,239,0.7004792094230652,0.6106372475624084,0.700140655040741,0.6110177040100098,0.6865015625953674,0.6200920343399048,0.6865015625953674,0.6200919151306152
24.0,0.0010000000474974513,249,0.6944888234138489,0.6207391619682312,0.6943906545639038,0.6210915446281433,0.6912938952445984,0.6246146559715271,0.6912938952445984,0.6246145963668823
25.0,0.0010000000474974513,259,0.6873003244400024,0.6149572134017944,0.6873593926429749,0.6147262454032898,0.7132588028907776,0.6020317673683167,0.7132588028907776,0.6020321249961853
26.0,0.0010000000474974513,269,0.7012779712677002,0.6047133803367615,0.7013593912124634,0.6045027375221252,0.7208466529846191,0.5939153432846069,0.7208466529846191,0.5939154028892517
27.0,0.0010000000474974513,279,0.7124600410461426,0.5987209677696228,0.7133906483650208,0.5983042120933533,0.7032747268676758,0.5982701182365417,0.7032747268676758,0.5982702374458313
28.0,0.0010000000474974513,289,0.7172523736953735,0.5951389074325562,0.7181875109672546,0.5946363210678101,0.729632556438446,0.5864478945732117,0.729632556438446,0.5864477157592773
29.0,0.0010000000474974513,299,0.7224440574645996,0.5897610783576965,0.7214062809944153,0.5907407999038696,0.7156549692153931,0.5886480808258057,0.7156549692153931,0.58864825963974
30.0,0.0010000000474974513,309,0.7128593921661377,0.5956864356994629,0.7129063010215759,0.5956039428710938,0.7176517248153687,0.5978225469589233,0.7176517248153687,0.5978227257728577
31.0,0.0010000000474974513,319,0.7024760246276855,0.6026455163955688,0.7030781507492065,0.6019913554191589,0.7148562073707581,0.5854026079177856,0.7148562073707581,0.5854026079177856
32.0,0.0010000000474974513,329,0.7176517248153687,0.5879785418510437,0.7187969088554382,0.5874425768852234,0.7252395749092102,0.5855458378791809,0.7252395749092102,0.5855458974838257
33.0,0.0010000000474974513,339,0.7084664702415466,0.5901196002960205,0.7082812190055847,0.5906469225883484,0.7260383367538452,0.5791272521018982,0.7260383367538452,0.5791271328926086
34.0,0.0010000000474974513,349,0.7284345030784607,0.5761829018592834,0.7271562814712524,0.5766968131065369,0.7316293716430664,0.5787198543548584,0.7316293716430664,0.5787193775177002
35.0,0.0010000000474974513,359,0.7216453552246094,0.5817782282829285,0.7225937247276306,0.5815035700798035,0.7012779712677002,0.5988569259643555,0.7012779712677002,0.5988569259643555
36.0,0.0010000000474974513,369,0.7264376878738403,0.5842511653900146,0.7269531488418579,0.583674967288971,0.7192491888999939,0.5902839303016663,0.7192491888999939,0.5902836918830872
37.0,0.0010000000474974513,379,0.7264376878738403,0.5788015723228455,0.7269531488418579,0.5786331295967102,0.7280351519584656,0.5723384022712708,0.7280351519584656,0.5723382234573364
38.0,0.0010000000474974513,389,0.7280351519584656,0.5719195008277893,0.7274218797683716,0.5727766752243042,0.7184504866600037,0.5791292190551758,0.7184504866600037,0.5791294574737549
39.0,0.0010000000474974513,399,0.7256389856338501,0.5730590224266052,0.725406289100647,0.5731501579284668,0.7216453552246094,0.5777449011802673,0.7216453552246094,0.5777448415756226
40.0,0.0010000000474974513,409,0.7240415215492249,0.5746238827705383,0.7243906259536743,0.5744969248771667,0.7380191683769226,0.563866138458252,0.7380191683769226,0.5638664364814758
41.0,0.0010000000474974513,419,0.7348242402076721,0.5632659792900085,0.7352656722068787,0.5628889203071594,0.7224440574645996,0.5686615109443665,0.7224440574645996,0.5686613321304321
42.0,0.0010000000474974513,429,0.7260383367538452,0.5670292377471924,0.7261250019073486,0.5670373439788818,0.7348242402076721,0.5633730888366699,0.7348242402076721,0.563373327255249
