#Coor		Free	+/-		Prob		+/-
-14.996313	20.500310	-nan	0.000000	-nan
-14.988938	20.492410	-nan	0.000000	-nan
-14.981563	20.400035	-nan	0.000000	-nan
-14.974187	20.356433	-nan	0.000000	-nan
-14.966812	20.260872	-nan	0.000000	-nan
-14.959437	20.079856	-nan	0.000000	-nan
-14.952063	19.948504	-nan	0.000000	-nan
-14.944688	19.849838	-nan	0.000000	-nan
-14.937313	19.679893	-nan	0.000000	-nan
-14.929937	19.477959	-nan	0.000000	-nan
-14.922562	19.291859	-nan	0.000000	-nan
-14.915188	19.003256	-nan	0.000000	-nan
-14.907813	18.647337	-nan	0.000000	-nan
-14.900438	18.318364	-nan	0.000000	-nan
-14.893062	18.135931	-nan	0.000000	-nan
-14.885687	17.801558	-nan	0.000000	-nan
-14.878312	17.764669	-nan	0.000000	-nan
-14.870938	17.732861	-nan	0.000000	-nan
-14.863563	18.191333	-nan	0.000000	-nan
-14.856188	18.404523	-nan	0.000000	-nan
-14.848812	19.040808	-nan	0.000000	-nan
-14.841437	19.327941	-nan	0.000000	-nan
-14.834062	19.542855	-nan	0.000000	-nan
-14.826688	19.769128	-nan	0.000000	-nan
-14.819313	19.956124	-nan	0.000000	-nan
-14.811938	20.092862	-nan	0.000000	-nan
-14.804562	20.323958	-nan	0.000000	-nan
-14.797187	20.398983	-nan	0.000000	-nan
-14.789813	20.587389	-nan	0.000000	-nan
-14.782438	20.659359	-nan	0.000000	-nan
-14.775063	20.765374	-nan	0.000000	-nan
-14.767687	20.771261	-nan	0.000000	-nan
-14.760312	20.902321	-nan	0.000000	-nan
-14.752937	20.813950	-nan	0.000000	-nan
-14.745563	20.811184	-nan	0.000000	-nan
-14.738188	20.739460	-nan	0.000000	-nan
-14.730813	20.763181	-nan	0.000000	-nan
-14.723437	20.667389	-nan	0.000000	-nan
-14.716062	20.688585	-nan	0.000000	-nan
-14.708687	20.522169	-nan	0.000000	-nan
-14.701313	20.398240	-nan	0.000000	-nan
-14.693938	20.219797	-nan	0.000000	-nan
-14.686563	20.053941	-nan	0.000000	-nan
-14.679187	19.822948	-nan	0.000000	-nan
-14.671812	19.600776	-nan	0.000000	-nan
-14.664438	19.398351	-nan	0.000000	-nan
-14.657063	19.059049	-nan	0.000000	-nan
-14.649688	18.715934	-nan	0.000000	-nan
-14.642312	18.322692	-nan	0.000000	-nan
-14.634937	18.117374	-nan	0.000000	-nan
-14.627562	17.861916	-nan	0.000000	-nan
-14.620188	17.859316	-nan	0.000000	-nan
-14.612813	18.106155	-nan	0.000000	-nan
-14.605438	18.416504	-nan	0.000000	-nan
-14.598062	18.816435	-nan	0.000000	-nan
-14.590687	19.140689	-nan	0.000000	-nan
-14.583312	19.439889	-nan	0.000000	-nan
-14.575938	19.531780	-nan	0.000000	-nan
-14.568563	19.886179	-nan	0.000000	-nan
-14.561188	20.075800	-nan	0.000000	-nan
-14.553812	20.320435	-nan	0.000000	-nan
-14.546437	20.472667	-nan	0.000000	-nan
-14.539062	20.521848	-nan	0.000000	-nan
-14.531688	20.554954	-nan	0.000000	-nan
-14.524313	20.710987	-nan	0.000000	-nan
-14.516938	20.774901	-nan	0.000000	-nan
-14.509562	20.880458	-nan	0.000000	-nan
-14.502187	20.730986	-nan	0.000000	-nan
-14.494813	20.810583	-nan	0.000000	-nan
-14.487438	20.766525	-nan	0.000000	-nan
-14.480063	20.673849	-nan	0.000000	-nan
-14.472687	20.772202	-nan	0.000000	-nan
-14.465312	20.609159	-nan	0.000000	-nan
-14.457937	20.474373	-nan	0.000000	-nan
-14.450563	20.416839	-nan	0.000000	-nan
-14.443188	20.308581	-nan	0.000000	-nan
-14.435813	20.031371	-nan	0.000000	-nan
-14.428437	20.022287	-nan	0.000000	-nan
-14.421062	19.470094	-nan	0.000000	-nan
-14.413687	19.323195	-nan	0.000000	-nan
-14.406313	19.071106	-nan	0.000000	-nan
-14.398938	18.819724	-nan	0.000000	-nan
-14.391562	18.311345	-nan	0.000000	-nan
-14.384187	17.969024	-nan	0.000000	-nan
-14.376812	17.658139	-nan	0.000000	-nan
-14.369438	17.640334	-nan	0.000000	-nan
-14.362063	17.963647	-nan	0.000000	-nan
-14.354688	18.127511	-nan	0.000000	-nan
-14.347312	18.734831	-nan	0.000000	-nan
-14.339937	18.640202	-nan	0.000000	-nan
-14.332562	19.258870	-nan	0.000000	-nan
-14.325188	19.473560	-nan	0.000000	-nan
-14.317813	19.465080	-nan	0.000000	-nan
-14.310438	19.756729	-nan	0.000000	-nan
-14.303062	20.064620	-nan	0.000000	-nan
-14.295687	19.983158	-nan	0.000000	-nan
-14.288312	20.125639	-nan	0.000000	-nan
-14.280938	20.259483	-nan	0.000000	-nan
-14.273563	20.378854	-nan	0.000000	-nan
-14.266188	20.439486	-nan	0.000000	-nan
-14.258812	20.409284	-nan	0.000000	-nan
-14.251437	20.479943	-nan	0.000000	-nan
-14.244063	20.528344	-nan	0.000000	-nan
-14.236688	20.336778	-nan	0.000000	-nan
-14.229313	20.349904	-nan	0.000000	-nan
-14.221937	20.254274	-nan	0.000000	-nan
-14.214562	20.243371	-nan	0.000000	-nan
-14.207187	20.016254	-nan	0.000000	-nan
-14.199813	20.008041	-nan	0.000000	-nan
-14.192438	19.875543	-nan	0.000000	-nan
-14.185063	19.575742	-nan	0.000000	-nan
-14.177687	19.414390	-nan	0.000000	-nan
-14.170312	19.171342	-nan	0.000000	-nan
-14.162937	18.854424	-nan	0.000000	-nan
-14.155563	18.579538	-nan	0.000000	-nan
-14.148188	18.250884	-nan	0.000000	-nan
-14.140812	18.016128	-nan	0.000000	-nan
-14.133437	17.554978	-nan	0.000000	-nan
-14.126062	17.316409	-nan	0.000000	-nan
-14.118688	17.098966	-nan	0.000000	-nan
-14.111313	17.472703	-nan	0.000000	-nan
-14.103938	17.525160	-nan	0.000000	-nan
-14.096562	17.888973	-nan	0.000000	-nan
-14.089187	18.175525	-nan	0.000000	-nan
-14.081812	18.419852	-nan	0.000000	-nan
-14.074438	18.597457	-nan	0.000000	-nan
-14.067063	18.886417	-nan	0.000000	-nan
-14.059688	18.961085	-nan	0.000000	-nan
-14.052312	19.182455	-nan	0.000000	-nan
-14.044937	19.284210	-nan	0.000000	-nan
-14.037562	19.338980	-nan	0.000000	-nan
-14.030188	19.463894	-nan	0.000000	-nan
-14.022813	19.614395	-nan	0.000000	-nan
-14.015438	19.749643	-nan	0.000000	-nan
-14.008062	19.681103	-nan	0.000000	-nan
-14.000687	19.653556	-nan	0.000000	-nan
-13.993313	19.784521	-nan	0.000000	-nan
-13.985938	19.553792	-nan	0.000000	-nan
-13.978563	19.528346	-nan	0.000000	-nan
-13.971187	19.495507	-nan	0.000000	-nan
-13.963812	19.387215	-nan	0.000000	-nan
-13.956437	19.288764	-nan	0.000000	-nan
-13.949063	19.133825	-nan	0.000000	-nan
-13.941688	19.016518	-nan	0.000000	-nan
-13.934313	18.803150	-nan	0.000000	-nan
-13.926937	18.587280	-nan	0.000000	-nan
-13.919562	18.432945	-nan	0.000000	-nan
-13.912187	18.133332	-nan	0.000000	-nan
-13.904813	17.840398	-nan	0.000000	-nan
-13.897438	17.592073	-nan	0.000000	-nan
-13.890062	17.103998	-nan	0.000000	-nan
-13.882687	17.033677	-nan	0.000000	-nan
-13.875312	16.797249	-nan	0.000000	-nan
-13.867938	17.122252	-nan	0.000000	-nan
-13.860563	17.439177	-nan	0.000000	-nan
-13.853188	17.641714	-nan	0.000000	-nan
-13.845813	18.120550	-nan	0.000000	-nan
-13.838437	18.310000	-nan	0.000000	-nan
-13.831062	18.476536	-nan	0.000000	-nan
-13.823688	18.930091	-nan	0.000000	-nan
-13.816313	19.093248	-nan	0.000000	-nan
-13.808938	19.217345	-nan	0.000000	-nan
-13.801562	19.389345	-nan	0.000000	-nan
-13.794187	19.528458	-nan	0.000000	-nan
-13.786812	19.565726	-nan	0.000000	-nan
-13.779438	19.792739	-nan	0.000000	-nan
-13.772063	19.698903	-nan	0.000000	-nan
-13.764688	19.726315	-nan	0.000000	-nan
-13.757312	19.850506	-nan	0.000000	-nan
-13.749937	19.916656	-nan	0.000000	-nan
-13.742563	19.806763	-nan	0.000000	-nan
-13.735188	19.792420	-nan	0.000000	-nan
-13.727813	19.752135	-nan	0.000000	-nan
-13.720437	19.628787	-nan	0.000000	-nan
-13.713062	19.736563	-nan	0.000000	-nan
-13.705687	19.578773	-nan	0.000000	-nan
-13.698313	19.409759	-nan	0.000000	-nan
-13.690938	19.102488	-nan	0.000000	-nan
-13.683563	19.024476	-nan	0.000000	-nan
-13.676188	18.715599	-nan	0.000000	-nan
-13.668812	18.639750	-nan	0.000000	-nan
-13.661437	18.241866	-nan	0.000000	-nan
-13.654063	18.190307	-nan	0.000000	-nan
-13.646688	17.614003	-nan	0.000000	-nan
-13.639313	17.177952	-nan	0.000000	-nan
-13.631937	17.025806	-nan	0.000000	-nan
-13.624562	16.851839	-nan	0.000000	-nan
-13.617188	17.028531	-nan	0.000000	-nan
-13.609813	17.339811	-nan	0.000000	-nan
-13.602438	17.642132	-nan	0.000000	-nan
-13.595063	18.013290	-nan	0.000000	-nan
-13.587687	18.316607	-nan	0.000000	-nan
-13.580312	18.615642	-nan	0.000000	-nan
-13.572938	18.877642	-nan	0.000000	-nan
-13.565563	19.031294	-nan	0.000000	-nan
-13.558188	19.226400	-nan	0.000000	-nan
-13.550812	19.486482	-nan	0.000000	-nan
-13.543437	19.484697	-nan	0.000000	-nan
-13.536062	19.747719	-nan	0.000000	-nan
-13.528688	19.712266	-nan	0.000000	-nan
-13.521313	19.751145	-nan	0.000000	-nan
-13.513938	19.804913	-nan	0.000000	-nan
-13.506562	19.865374	-nan	0.000000	-nan
-13.499187	19.853311	-nan	0.000000	-nan
-13.491812	19.920137	-nan	0.000000	-nan
-13.484438	19.965920	-nan	0.000000	-nan
-13.477063	19.744609	-nan	0.000000	-nan
-13.469687	19.658094	-nan	0.000000	-nan
-13.462312	19.550656	-nan	0.000000	-nan
-13.454937	19.448744	-nan	0.000000	-nan
-13.447563	19.377437	-nan	0.000000	-nan
-13.440188	19.154821	-nan	0.000000	-nan
-13.432813	18.841231	-nan	0.000000	-nan
-13.425438	18.859477	-nan	0.000000	-nan
-13.418062	18.444727	-nan	0.000000	-nan
-13.410687	18.184004	-nan	0.000000	-nan
-13.403313	17.969357	-nan	0.000000	-nan
-13.395938	17.796171	-nan	0.000000	-nan
-13.388563	17.286613	-nan	0.000000	-nan
-13.381187	17.065767	-nan	0.000000	-nan
-13.373812	16.524245	-nan	0.000000	-nan
-13.366437	16.564360	-nan	0.000000	-nan
-13.359063	16.681091	-nan	0.000000	-nan
-13.351688	16.892957	-nan	0.000000	-nan
-13.344313	17.241415	-nan	0.000000	-nan
-13.336937	17.541222	-nan	0.000000	-nan
-13.329562	17.972715	-nan	0.000000	-nan
-13.322188	18.097278	-nan	0.000000	-nan
-13.314813	18.302980	-nan	0.000000	-nan
-13.307438	18.444449	-nan	0.000000	-nan
-13.300062	18.576073	-nan	0.000000	-nan
-13.292687	18.783145	-nan	0.000000	-nan
-13.285312	18.949694	-nan	0.000000	-nan
