epoch,step,test_inhibitors_classes_acc,test_inhibitors_classes_auc,test_inhibitors_classes_loss,test_inhibitors_classes_pr_auc,test_inhibitors_classes_precision,test_inhibitors_classes_recall,test_total_acc,test_total_auc,test_total_loss,test_total_pr_auc
0,0,0.7015544176101685,0.775370717048645,0.6356903314590454,0.7462805509567261,0.699111819267273,0.7129884958267212,0.7015544176101685,0.775370717048645,0.6356903314590454,0.7462805509567261
0,0,0.6764705777168274,0.7404844760894775,0.5802664160728455,0.7648680210113525,0.6770833730697632,0.6764706373214722,0.6764705777168274,0.7404844760894775,0.5802664160728455,0.7648680210113525
0,0,0.6639004349708557,0.7456110715866089,0.6856015920639038,0.7245607376098633,0.669192910194397,0.6806970834732056,0.6639004349708557,0.7456110715866089,0.6856015920639038,0.7245607376098633
0,0,0.6764705777168274,0.8235294818878174,0.5162270069122314,0.8472581505775452,0.6770833730697632,0.6764706373214722,0.6764705777168274,0.8235294818878174,0.5162270069122314,0.8472581505775452
0,0,0.6649377346038818,0.7433826923370361,0.6138284802436829,0.7236436009407043,0.6594461798667908,0.6701973080635071,0.6649377346038818,0.7433826923370361,0.6138284802436829,0.7236436009407043
0,0,0.7941176295280457,0.8819444179534912,0.48982128500938416,0.8917973041534424,0.801754355430603,0.7986111044883728,0.7941176295280457,0.8819444179534912,0.48982128500938416,0.8917973041534424
0,0,0.680497944355011,0.7636133432388306,0.6062363982200623,0.7362759113311768,0.6864107847213745,0.6990170478820801,0.680497944355011,0.7636133432388306,0.6062363982200623,0.7362759113311768
0,0,0.7878788113594055,0.8566176891326904,0.5279570817947388,0.8687030673027039,0.8154761791229248,0.7922794222831726,0.7878788113594055,0.8566176891326904,0.5279570817947388,0.8687030673027039
0,0,0.6711618304252625,0.7560256719589233,0.7116274833679199,0.7225584983825684,0.6797998547554016,0.6915789842605591,0.6711618304252625,0.7560256719589233,0.7116274833679199,0.7225584983825684
0,0,0.7575757503509521,0.8639705777168274,0.5179721713066101,0.8739268779754639,0.7612781524658203,0.7555147409439087,0.7575757503509521,0.8639705777168274,0.5179721713066101,0.8739268779754639
