epoch,step,test_inhibitors_classes_acc,test_inhibitors_classes_auc,test_inhibitors_classes_loss,test_inhibitors_classes_pr_auc,test_inhibitors_classes_precision,test_inhibitors_classes_recall,test_total_acc,test_total_auc,test_total_loss,test_total_pr_auc
0,0,0.7575129270553589,0.849462628364563,0.6102336049079895,0.8246937990188599,0.7615952491760254,0.7796822786331177,0.7575129270553589,0.849462628364563,0.6102336049079895,0.8246937990188599
0,0,0.5882353186607361,0.6124567985534668,0.7984650135040283,0.6142147779464722,0.593406617641449,0.5882353186607361,0.5882353186607361,0.6124567985534668,0.7984650135040283,0.6142147779464722
0,0,0.7354771494865417,0.8197932243347168,0.6976672410964966,0.798446536064148,0.731034517288208,0.7467828989028931,0.7354771494865417,0.8197932243347168,0.6976672410964966,0.798446536064148
0,0,0.7647058963775635,0.8373702764511108,0.5431873202323914,0.8498553037643433,0.7647058963775635,0.7647058963775635,0.7647058963775635,0.8373702764511108,0.5431873202323914,0.8498553037643433
0,0,0.7769709825515747,0.8419680595397949,1.152890920639038,0.8127654790878296,0.7660151124000549,0.7809733152389526,0.7769709825515747,0.8419680595397949,1.152890920639038,0.8127654790878296
0,0,0.7941176295280457,0.7534722685813904,1.3322993516921997,0.754499614238739,0.8186813592910767,0.8020833730697632,0.7941176295280457,0.7534722685813904,1.3322993516921997,0.754499614238739
0,0,0.7655601501464844,0.8170065879821777,1.1359890699386597,0.7767941355705261,0.7524685859680176,0.7645203471183777,0.7655601501464844,0.8170065879821777,1.1359890699386597,0.7767941355705261
0,0,0.6969696879386902,0.8088235259056091,1.013932704925537,0.8281515836715698,0.7272727489471436,0.7022058963775635,0.6969696879386902,0.8088235259056091,1.013932704925537,0.8281515836715698
0,0,0.7645228505134583,0.8196493983268738,1.357837200164795,0.8018597364425659,0.7482366561889648,0.7450056076049805,0.7645228505134583,0.8196493983268738,1.357837200164795,0.8018597364425659
0,0,0.7575757503509521,0.75,2.3517990112304688,0.7336036562919617,0.7730768918991089,0.7610294222831726,0.7575757503509521,0.75,2.3517990112304688,0.7336036562919617
