epoch,step,test_inhibitors_classes_acc,test_inhibitors_classes_auc,test_inhibitors_classes_loss,test_inhibitors_classes_pr_auc,test_inhibitors_classes_precision,test_inhibitors_classes_recall,test_total_acc,test_total_auc,test_total_loss,test_total_pr_auc
0,0,0.3720207214355469,0.6201725006103516,47.9031982421875,0.5914900302886963,0.18601036071777344,0.5,0.3720207214355469,0.6201725006103516,47.9031982421875,0.5914900302886963
0,0,0.5,0.6202422380447388,37.707496643066406,0.5764671564102173,0.25,0.5,0.5,0.6202422380447388,37.707496643066406,0.5764671564102173
0,0,0.37240663170814514,0.3759697675704956,22.35694122314453,0.42580562829971313,0.18620331585407257,0.5,0.37240663170814514,0.3759697675704956,22.35694122314453,0.42580562829971313
0,0,0.5,0.33477509021759033,18.14189910888672,0.42706912755966187,0.25,0.5,0.5,0.33477509021759033,18.14189910888672,0.42706912755966187
0,0,0.37240663170814514,0.5,102.00518798828125,0.5,0.18620331585407257,0.5,0.37240663170814514,0.5,102.00518798828125,0.5
0,0,0.529411792755127,0.5,76.9615249633789,0.5,0.2647058963775635,0.5,0.529411792755127,0.5,76.9615249633789,0.5
0,0,0.37240663170814514,0.5,119.35655975341797,0.5,0.18620331585407257,0.5,0.37240663170814514,0.5,119.35655975341797,0.5
0,0,0.5151515007019043,0.5,94.3839111328125,0.5,0.25757575035095215,0.5,0.5151515007019043,0.5,94.3839111328125,0.5
0,0,0.37240663170814514,0.5823476314544678,35.61067199707031,0.5439362525939941,0.18620331585407257,0.5,0.37240663170814514,0.5823476314544678,35.61067199707031,0.5439362525939941
0,0,0.5151515007019043,0.5974264740943909,27.244644165039062,0.6115932464599609,0.25757575035095215,0.5,0.5151515007019043,0.5974264740943909,27.244644165039062,0.6115932464599609
