epoch,step,test_inhibitors_classes_acc,test_inhibitors_classes_auc,test_inhibitors_classes_loss,test_inhibitors_classes_pr_auc,test_inhibitors_classes_precision,test_inhibitors_classes_recall,test_total_acc,test_total_auc,test_total_loss,test_total_pr_auc
0,0,0.3720207214355469,0.5,169.75106811523438,0.5,0.18601036071777344,0.5,0.3720207214355469,0.5,169.75106811523438,0.5
0,0,0.5,0.5,135.9722442626953,0.5,0.25,0.5,0.5,0.5,135.9722442626953,0.5
0,0,0.6275933384895325,0.6294505000114441,17.64141845703125,0.6310637593269348,0.31379666924476624,0.5,0.6275933384895325,0.6294505000114441,17.64141845703125,0.6310637593269348
0,0,0.5,0.6410034894943237,24.446516036987305,0.6716644763946533,0.25,0.5,0.5,0.6410034894943237,24.446516036987305,0.6716644763946533
0,0,0.37240663170814514,0.5046709179878235,20.431745529174805,0.5124768018722534,0.18620331585407257,0.5,0.37240663170814514,0.5046709179878235,20.431745529174805,0.5124768018722534
0,0,0.529411792755127,0.5208333730697632,15.282389640808105,0.5365930795669556,0.2647058963775635,0.5,0.529411792755127,0.5208333730697632,15.282389640808105,0.5365930795669556
0,0,0.6275933384895325,0.6123104095458984,29.491239547729492,0.5986990928649902,0.31379666924476624,0.5,0.6275933384895325,0.6123104095458984,29.491239547729492,0.5986990928649902
0,0,0.4848484992980957,0.6764706373214722,42.06316375732422,0.6709291338920593,0.24242424964904785,0.5,0.4848484992980957,0.6764706373214722,42.06316375732422,0.6709291338920593
0,0,0.6275933384895325,0.5014054179191589,41.964317321777344,0.5005171298980713,0.31379666924476624,0.5,0.6275933384895325,0.5014054179191589,41.964317321777344,0.5005171298980713
0,0,0.4848484992980957,0.5,59.55923843383789,0.5,0.24242424964904785,0.5,0.4848484992980957,0.5,59.55923843383789,0.5
