epoch,lr,step,train_inhibitors_classes_acc,train_inhibitors_classes_loss,train_total_acc,train_total_loss,val_inhibitors_classes_acc,val_inhibitors_classes_loss,val_total_acc,val_total_loss
0.0,0.0010000000474974513,9,0.559105396270752,0.688037633895874,0.557812511920929,0.6882364153862,0.5,0.6954607963562012,0.5,0.6954606175422668
1.0,0.0010000000474974513,19,0.5615015625953674,0.6876482963562012,0.5635468363761902,0.6874399185180664,0.6277955174446106,0.6740021705627441,0.6277955174446106,0.6740019917488098
2.0,0.0010000000474974513,29,0.609424889087677,0.6756860613822937,0.6070312857627869,0.6763975024223328,0.5,0.7060642838478088,0.5,0.7060641646385193
3.0,0.0010000000474974513,39,0.5223641991615295,0.6869165301322937,0.5236250162124634,0.6867533922195435,0.6022363901138306,0.6658133864402771,0.6022363901138306,0.6658135056495667
4.0,0.0010000000474974513,49,0.5219648480415344,0.6729451417922974,0.521484375,0.672964334487915,0.5,0.6609112024307251,0.5,0.6609112024307251
5.0,0.0010000000474974513,59,0.5227635502815247,0.6603195667266846,0.5255469083786011,0.6599677801132202,0.665335476398468,0.6466753482818604,0.665335476398468,0.6466752886772156
6.0,0.0010000000474974513,69,0.5990415215492249,0.6563310623168945,0.5987343788146973,0.6570842862129211,0.6261980533599854,0.6422739028930664,0.6261980533599854,0.6422737240791321
7.0,0.0010000000474974513,79,0.569888174533844,0.6533051133155823,0.5718593597412109,0.6529222726821899,0.6625398993492126,0.6488223075866699,0.6625398993492126,0.6488224864006042
8.0,0.0010000000474974513,89,0.6689296960830688,0.6511098742485046,0.6699375510215759,0.6504008173942566,0.6785143613815308,0.642581045627594,0.6785143613815308,0.6425809860229492
9.0,0.0010000000474974513,99,0.6773163080215454,0.6385214924812317,0.6778125166893005,0.6385979056358337,0.6865015625953674,0.6334828734397888,0.6865015625953674,0.6334826946258545
10.0,0.0010000000474974513,109,0.690095841884613,0.6297690868377686,0.6900937557220459,0.6295663714408875,0.7032747268676758,0.6280621290206909,0.7032747268676758,0.628061830997467
11.0,0.0010000000474974513,119,0.6980830430984497,0.6225482225418091,0.6988906264305115,0.62214195728302,0.6976836919784546,0.6149883270263672,0.6976836919784546,0.6149882078170776
12.0,0.0010000000474974513,129,0.690095841884613,0.6027001142501831,0.6896562576293945,0.6026074886322021,0.7016773223876953,0.5849488377571106,0.7016773223876953,0.5849488377571106
13.0,0.0010000000474974513,139,0.7052715420722961,0.5970584750175476,0.7058125138282776,0.5970320105552673,0.6972843408584595,0.6155539751052856,0.6972843408584595,0.6155539155006409
14.0,0.0010000000474974513,149,0.6345846652984619,0.6495214700698853,0.6342656016349792,0.6494935154914856,0.6769168972969055,0.6140829920768738,0.6769168972969055,0.6140828728675842
15.0,0.0010000000474974513,159,0.6912938952445984,0.6181899905204773,0.6903906464576721,0.6189135313034058,0.6952875256538391,0.6198627352714539,0.6952875256538391,0.6198623776435852
16.0,0.0010000000474974513,169,0.6888977289199829,0.6187412738800049,0.6899062395095825,0.6180211305618286,0.7016773223876953,0.5991263389587402,0.7016773223876953,0.5991262793540955
17.0,0.0010000000474974513,179,0.6936900615692139,0.5937750339508057,0.69273442029953,0.594578742980957,0.6988818049430847,0.5810191035270691,0.6988818049430847,0.58101886510849
